order_item_id,order_id,product_id,quantity,unit_price,discount,discount_pct
ITEM0111666,ORD058884,,1.0,8427.62,0.0,0.0
ITEM0111667,ORD058885,,2.0,5673.41,0.1,0.1
ITEM0111668,ORD058886,,2.0,2599.03,0.0,0.0
ITEM0111669,ORD058887,,4.0,4551.06,0.1,0.1
ITEM0111670,ORD058888,,2.0,5432.03,0.05,0.05
ITEM0111671,ORD058888,,1.0,1333.75,0.0,0.0
ITEM0111672,ORD058889,,1.0,1143.91,0.05,0.05
ITEM0111673,ORD058889,,2.0,1006.21,0.0,0.0
ITEM0111674,ORD058889,,1.0,1030.53,0.15,0.15
ITEM0111675,ORD058890,,4.0,6811.78,0.0,0.0
ITEM0111676,ORD058891,,2.0,9030.33,0.0,0.0
ITEM0111677,ORD058892,,3.0,29000.28,0.05,0.05
ITEM0111678,ORD058893,,2.0,10180.53,0.05,0.05
ITEM0111679,ORD058894,,1.0,8827.1,0.05,0.05
ITEM0111680,ORD058895,,2.0,986.34,0.15,0.15
ITEM0111681,ORD058895,,1.0,58410.17,0.15,0.15
ITEM0111682,ORD058895,,1.0,5031.5,0.0,0.0
ITEM0111683,ORD058895,,2.0,7744.53,0.1,0.1
ITEM0111684,ORD058895,,1.0,4985.11,0.2,0.2
ITEM0111685,ORD058896,,4.0,29866.87,0.05,0.05
ITEM0111686,ORD058896,,1.0,3124.79,0.0,0.0
ITEM0111687,ORD058896,,2.0,2250.48,0.0,0.0
ITEM0111688,ORD058897,,1.0,833.79,0.0,0.0
ITEM0111689,ORD058897,,1.0,11497.11,0.05,0.05
ITEM0111690,ORD058898,,2.0,4713.26,0.1,0.1
ITEM0111691,ORD058898,,1.0,307.38,0.15,0.15
ITEM0111692,ORD058899,,2.0,7872.93,0.2,0.2
ITEM0111693,ORD058900,,2.0,1053.68,0.0,0.0
ITEM0111694,ORD058901,,1.0,403.15,0.2,0.2
ITEM0111695,ORD058901,,1.0,723.88,0.05,0.05
ITEM0111696,ORD058901,,,1197.61,0.0,0.0
ITEM0111697,ORD058901,,1.0,2028.56,0.0,0.0
ITEM0111698,ORD058901,,5.0,7573.62,0.0,0.0
ITEM0111699,ORD058902,,2.0,352.88,0.0,0.0
ITEM0111700,ORD058903,,1.0,7535.21,0.05,0.05
ITEM0111701,ORD058903,,3.0,313.8,0.1,0.1
ITEM0111702,ORD058903,,1.0,1629.23,0.05,0.05
ITEM0111703,ORD058903,,2.0,406.92,0.1,0.1
ITEM0111704,ORD058903,,1.0,311.18,0.1,0.1
ITEM0111705,ORD058904,,1.0,3103.08,0.05,0.05
ITEM0111706,ORD058905,,1.0,4881.09,0.0,0.0
ITEM0111707,ORD058906,,1.0,1319.82,0.15,0.15
ITEM0111708,ORD058907,,2.0,5521.79,0.2,0.2
ITEM0111709,ORD058907,,2.0,3084.67,0.0,0.0
ITEM0111710,ORD058908,,1.0,3327.56,0.2,0.2
ITEM0111711,ORD058909,,1.0,2466.73,0.05,0.05
ITEM0111712,ORD058909,,1.0,2982.26,0.15,0.15
ITEM0111713,ORD058909,,1.0,1049.4,0.2,0.2
ITEM0111714,ORD058910,,3.0,2935.38,0.05,0.05
ITEM0111715,ORD058911,,3.0,2186.3,0.2,0.2
ITEM0111716,ORD058911,,2.0,12319.36,0.0,0.0
ITEM0111717,ORD058912,,2.0,32889.12,0.1,0.1
ITEM0111718,ORD058912,,1.0,8656.64,0.05,0.05
ITEM0111719,ORD058913,,4.0,33344.15,0.15,0.15
ITEM0111720,ORD058914,,3.0,1190.8,0.05,0.05
ITEM0111721,ORD058914,,2.0,5630.07,0.05,0.05
ITEM0111722,ORD058915,,2.0,61080.75,0.05,0.05
ITEM0111723,ORD058916,,1.0,1671.11,0.1,0.1
ITEM0111724,ORD058917,,5.0,5408.02,0.0,0.0
ITEM0111725,ORD058917,,2.0,381.34,0.1,0.1
ITEM0111726,ORD058918,,1.0,932.6,0.05,0.05
ITEM0111727,ORD058919,,3.0,1336.63,0.05,0.05
ITEM0111728,ORD058920,,1.0,6932.16,0.1,0.1
ITEM0111729,ORD058920,,1.0,2223.47,0.05,0.05
ITEM0111730,ORD058920,,2.0,28175.41,0.15,0.15
ITEM0111731,ORD058921,,1.0,2688.9,0.0,0.0
ITEM0111732,ORD058921,,1.0,5435.06,0.0,0.0
ITEM0111733,ORD058922,,1.0,2673.11,0.0,0.0
ITEM0111734,ORD058923,,1.0,60300.12,0.0,0.0
ITEM0111735,ORD058924,,2.0,3949.61,0.0,0.0
ITEM0111736,ORD058925,,1.0,5460.59,0.0,0.0
ITEM0111737,ORD058925,,1.0,1266.25,0.1,0.1
ITEM0111738,ORD058925,,1.0,394.31,0.05,0.05
ITEM0111739,,,2.0,820.58,0.0,0.0
ITEM0111740,ORD058927,,2.0,380.16,0.1,0.1
ITEM0111741,ORD058928,,2.0,11213.29,0.1,0.1
ITEM0111742,ORD058928,,3.0,691.16,0.1,0.1
ITEM0111743,ORD058928,,1.0,10405.62,0.0,0.0
ITEM0111744,ORD058929,,1.0,1020.6,0.0,0.0
ITEM0111745,ORD058930,,1.0,2381.78,0.0,0.0
ITEM0111746,ORD058930,,1.0,6437.19,0.15,0.15
ITEM0111747,ORD058930,,1.0,344.66,0.05,0.05
ITEM0111748,ORD058931,,1.0,8996.6,0.0,0.0
ITEM0111749,ORD058931,,1.0,8201.9,0.05,0.05
ITEM0111750,ORD058931,,1.0,824.47,0.15,0.15
ITEM0111751,ORD058932,,2.0,7505.08,0.1,0.1
ITEM0111752,ORD058932,,1.0,107416.59,0.0,0.0
ITEM0111753,ORD058933,,1.0,3143.28,0.1,0.1
ITEM0111754,ORD058934,,1.0,143.81,0.05,0.05
ITEM0111755,ORD058935,,1.0,8671.2,0.0,0.0
ITEM0111756,ORD058935,,1.0,2699.22,0.1,0.1
ITEM0111757,ORD058935,,1.0,3240.18,0.1,0.1
ITEM0111758,ORD058936,,2.0,1359.72,0.15,0.15
ITEM0111759,ORD058936,,1.0,1256.55,0.0,0.0
ITEM0111760,ORD058937,,1.0,672.27,0.05,0.05
ITEM0111761,ORD058937,,4.0,1295.99,0.1,0.1
ITEM0111762,ORD058938,,1.0,5702.7,0.0,0.0
ITEM0111763,ORD058938,,1.0,25751.5,0.1,0.1
ITEM0111764,ORD058939,,1.0,3117.53,0.0,0.0
ITEM0111765,ORD058939,,1.0,2167.1,0.15,0.15
ITEM0111766,ORD058940,,1.0,1321.49,0.0,0.0
ITEM0111767,ORD058941,,2.0,26971.16,0.05,0.05
ITEM0111768,ORD058941,,1.0,349.94,0.1,0.1
ITEM0111769,ORD058942,,1.0,2097.85,0.1,0.1
ITEM0111770,ORD058943,,3.0,3177.86,0.15,0.15
ITEM0111771,ORD058943,,4.0,32723.95,0.05,0.05
ITEM0111772,ORD058944,,1.0,312.18,0.15,0.15
ITEM0111773,ORD058944,,1.0,11214.47,0.05,0.05
ITEM0111774,ORD058945,,1.0,27574.28,0.0,0.0
ITEM0111775,ORD058946,,1.0,28058.58,0.0,0.0
ITEM0111776,ORD058947,,1.0,29278.46,0.1,0.1
ITEM0111777,ORD058947,,1.0,376.09,0.15,0.15
ITEM0111778,ORD058947,,2.0,2292.48,0.1,0.1
ITEM0111779,ORD058947,,3.0,9910.51,0.1,0.1
ITEM0111780,ORD058948,,2.0,6677.53,0.05,0.05
ITEM0111781,ORD058948,,2.0,7417.8,0.1,0.1
ITEM0111782,ORD058948,,3.0,380.55,0.0,0.0
ITEM0111783,ORD058949,,1.0,3043.25,0.15,0.15
ITEM0111784,ORD058949,,1.0,6886.8,0.1,0.1
ITEM0111785,ORD058950,,3.0,1936.86,0.0,0.0
ITEM0111786,ORD058951,,1.0,9553.74,0.05,0.05
ITEM0111787,ORD058951,,4.0,107635.72,0.1,0.1
ITEM0111788,ORD058951,,4.0,4528.99,0.0,0.0
ITEM0111789,ORD058951,,2.0,2260.55,0.2,0.2
ITEM0111790,ORD058952,,3.0,1337.47,0.05,0.05
ITEM0111791,ORD058953,,1.0,9003.05,0.0,0.0
ITEM0111792,ORD058954,,1.0,2140.57,0.1,0.1
ITEM0111793,ORD058954,,1.0,395.53,0.05,0.05
ITEM0111794,ORD058955,,4.0,9911.86,0.0,0.0
ITEM0111795,ORD058956,,1.0,4575.61,0.05,0.05
ITEM0111796,ORD058956,,1.0,899.55,0.15,0.15
ITEM0111797,ORD058956,,2.0,1008.37,0.0,0.0
ITEM0111798,ORD058956,,2.0,9284.45,1.2,1.2
ITEM0111799,ORD058957,,3.0,27211.12,0.1,0.1
ITEM0111800,ORD058958,,1.0,3975.58,0.05,0.05
ITEM0111801,ORD058958,,1.0,4894.38,0.1,0.1
ITEM0111802,ORD058959,,3.0,1317.07,0.0,0.0
ITEM0111803,ORD058959,,2.0,420.89,0.0,0.0
ITEM0111804,ORD058960,,2.0,678.08,0.0,0.0
ITEM0111805,ORD058960,,2.0,4488.39,0.0,0.0
ITEM0111806,ORD058961,,3.0,5961.75,0.0,0.0
ITEM0111807,ORD058962,,2.0,1589.54,0.15,0.15
ITEM0111808,ORD058963,,1.0,6688.0,0.05,0.05
ITEM0111809,ORD058963,,1.0,4026.69,0.15,0.15
ITEM0111810,ORD058963,,2.0,2301.46,0.1,0.1
ITEM0111811,ORD058964,,1.0,680.55,0.15,0.15
ITEM0111812,ORD058964,,3.0,33292.15,0.1,0.1
ITEM0111813,ORD058965,,1.0,932.98,0.0,0.0
ITEM0111814,ORD058965,,1.0,32487.55,0.1,0.1
ITEM0111815,ORD058965,,1.0,7230.86,0.05,0.05
ITEM0111816,ORD058966,,1.0,150.92,0.0,0.0
ITEM0111817,ORD058966,,1.0,1691.61,0.05,0.05
ITEM0111818,ORD058967,,2.0,2616.26,0.15,0.15
ITEM0111819,ORD058967,,2.0,656.89,0.05,0.05
ITEM0111820,ORD058967,,1.0,8952.74,0.2,0.2
ITEM0111821,ORD058968,,1.0,6799.9,0.15,0.15
ITEM0111822,ORD058968,,1.0,308.26,0.0,0.0
ITEM0111823,ORD058969,,4.0,4820.06,0.2,0.2
ITEM0111824,ORD058969,,4.0,849.72,0.1,0.1
ITEM0111825,ORD058969,,1.0,936.3,0.05,0.05
ITEM0111826,ORD058970,,3.0,3379.83,0.05,0.05
ITEM0111827,ORD058970,,2.0,4532.15,0.0,0.0
ITEM0111828,ORD058970,,2.0,5019.13,0.15,0.15
ITEM0111829,ORD058971,,1.0,7058.81,0.2,0.2
ITEM0111830,ORD058972,,2.0,1210.77,0.05,0.05
ITEM0111831,ORD058972,,1.0,144.44,0.15,0.15
ITEM0111832,ORD058973,,1.0,6814.27,0.05,0.05
ITEM0111833,ORD058973,,2.0,3158.92,0.0,0.0
ITEM0111834,ORD058974,,2.0,10096.56,0.05,0.05
ITEM0111835,ORD058975,,1.0,1577.8,0.0,0.0
ITEM0111836,ORD058976,,1.0,7248.95,0.15,0.15
ITEM0111837,ORD058977,,1.0,1933.58,0.1,0.1
ITEM0111838,ORD058978,,1.0,1322.66,0.1,0.1
ITEM0111839,ORD058979,,1.0,9675.35,0.05,0.05
ITEM0111840,ORD058980,,1.0,684.41,0.05,0.05
ITEM0111841,ORD058980,,1.0,9922.92,0.15,0.15
ITEM0111842,ORD058980,,2.0,1154.82,0.0,0.0
ITEM0111843,ORD058980,,3.0,10107.54,0.15,0.15
ITEM0111844,ORD058981,,1.0,10223.94,0.05,0.05
ITEM0111845,ORD058982,,1.0,1673.0,0.05,0.05
ITEM0111846,ORD058983,,5.0,5646.74,0.0,0.0
ITEM0111847,ORD058984,,1.0,1943.74,0.0,0.0
ITEM0111848,ORD058985,,1.0,7186.07,0.0,0.0
ITEM0111849,ORD058985,,1.0,2117.71,0.0,0.0
ITEM0111850,ORD058986,,1.0,395.27,0.0,0.0
ITEM0111851,ORD058986,,3.0,1293.73,0.05,0.05
ITEM0111852,ORD058987,,,4695.04,0.05,0.05
ITEM0111853,ORD058988,,1.0,366.06,0.0,0.0
ITEM0111854,ORD058989,,1.0,349.02,0.1,0.1
ITEM0111855,ORD058989,,2.0,385.93,0.05,0.05
ITEM0111856,ORD058990,,3.0,4562.4,0.1,0.1
ITEM0111857,ORD058991,,1.0,7334.62,0.0,0.0
ITEM0111858,ORD058992,,1.0,9947.14,0.0,0.0
ITEM0111859,ORD058993,,1.0,2503.61,0.1,0.1
ITEM0111860,ORD058993,,1.0,1789.45,0.0,0.0
ITEM0111861,ORD058993,,1.0,1520.94,0.05,0.05
ITEM0111862,ORD058994,,2.0,4752.88,0.1,0.1
ITEM0111863,ORD058995,,1.0,1126.73,0.0,0.0
ITEM0111864,ORD058996,,2.0,2280.55,0.2,0.2
ITEM0111865,ORD058997,,1.0,4461.18,0.05,0.05
ITEM0111866,ORD058997,,2.0,2265.0,0.1,0.1
ITEM0111867,ORD058997,,4.0,8083.15,0.0,0.0
ITEM0111868,ORD058998,,4.0,3902.47,0.1,0.1
ITEM0111869,ORD058998,,2.0,4756.32,0.0,0.0
ITEM0111870,ORD058998,,1.0,142.58,0.05,0.05
ITEM0111871,ORD058998,,1.0,2118.89,0.15,0.15
ITEM0111872,ORD058999,,1.0,4572.82,0.0,0.0
ITEM0111873,ORD059000,,1.0,27878.58,0.05,0.05
ITEM0111874,ORD059000,,2.0,28712.79,0.15,0.15
ITEM0111875,ORD059001,,1.0,399.48,0.1,0.1
ITEM0111876,ORD059002,,1.0,2230.11,0.05,0.05
ITEM0111877,ORD059003,,3.0,4752.8,0.15,0.15
ITEM0111878,ORD059004,,2.0,2796.61,0.0,0.0
ITEM0111879,ORD059004,,4.0,6883.76,0.2,0.2
ITEM0111880,ORD059004,,3.0,3252.63,0.0,0.0
ITEM0111881,ORD059004,,5.0,375.49,0.0,0.0
ITEM0111882,ORD059004,,2.0,1123.44,0.0,0.0
ITEM0111883,ORD059005,,2.0,9033.78,0.0,0.0
ITEM0111884,ORD059005,,1.0,8352.05,0.2,0.2
ITEM0111885,ORD059006,,4.0,1149.84,0.0,0.0
ITEM0111886,ORD059006,,1.0,4468.18,0.0,0.0
ITEM0111887,ORD059007,,1.0,11408.31,0.05,0.05
ITEM0111888,ORD059007,,1.0,4449.58,0.05,0.05
ITEM0111889,ORD059008,,3.0,144.94,0.1,0.1
ITEM0111890,ORD059009,,1.0,3308.55,0.0,0.0
ITEM0111891,ORD059010,,2.0,7301.22,0.15,0.15
ITEM0111892,ORD059011,,1.0,2772.54,0.05,0.05
ITEM0111893,ORD059012,,1.0,7249.8,0.05,0.05
ITEM0111894,ORD059012,,1.0,5522.67,0.05,0.05
ITEM0111895,ORD059013,,1.0,1272.93,0.1,0.1
ITEM0111896,ORD059014,,1.0,63288.49,0.0,0.0
ITEM0111897,ORD059014,,1.0,7185.91,0.0,0.0
ITEM0111898,ORD059014,,1.0,32781.49,0.0,0.0
ITEM0111899,ORD059014,,1.0,21066.29,0.05,0.05
ITEM0111900,ORD059014,,1.0,1346.96,0.1,0.1
ITEM0111901,ORD059015,,4.0,4502.04,0.1,0.1
ITEM0111902,ORD059016,,1.0,339.73,0.1,0.1
ITEM0111903,ORD059017,,3.0,7967.75,0.0,0.0
ITEM0111904,ORD059017,,2.0,4683.45,0.1,0.1
ITEM0111905,ORD059017,,1.0,1404.08,0.05,0.05
ITEM0111906,ORD059018,,1.0,6880.9,0.05,0.05
ITEM0111907,ORD059018,,1.0,3410.11,0.0,0.0
ITEM0111908,ORD059018,,1.0,2128.11,0.05,0.05
ITEM0111909,ORD059019,,4.0,8880.07,0.0,0.0
ITEM0111910,ORD059020,,1.0,4472.85,0.05,0.05
ITEM0111911,ORD059021,,1.0,10174.27,0.1,0.1
ITEM0111912,ORD059022,,1.0,4636.55,0.1,0.1
ITEM0111913,ORD059023,,2.0,1329.6,0.1,0.1
ITEM0111914,ORD059024,,2.0,3013.87,0.0,0.0
ITEM0111915,ORD059025,,2.0,2582.76,0.0,0.0
ITEM0111916,ORD059025,,2.0,5668.78,0.0,0.0
ITEM0111917,ORD059025,,1.0,1590.99,0.0,0.0
ITEM0111918,ORD059025,,2.0,390.26,0.75,0.75
ITEM0111919,ORD059025,,2.0,6875.31,0.15,0.15
ITEM0111920,ORD059026,,1.0,1922.23,0.05,0.05
ITEM0111921,ORD059026,,2.0,1602.42,0.15,0.15
ITEM0111922,ORD059027,,3.0,6718.72,0.1,0.1
ITEM0111923,ORD059028,,1.0,2126.55,0.15,0.15
ITEM0111924,ORD059029,,2.0,76503.54,0.05,0.05
ITEM0111925,ORD059029,,1.0,1569.52,0.0,0.0
ITEM0111926,ORD059030,,1.0,27357.15,0.0,0.0
ITEM0111927,ORD059030,,1.0,1050.25,0.15,0.15
ITEM0111928,ORD059030,,3.0,454.85,0.0,0.0
ITEM0111929,ORD059031,,1.0,7966.24,0.05,0.05
ITEM0111930,ORD059031,,1.0,13474.56,0.0,0.0
ITEM0111931,ORD059032,,2.0,1029.58,0.1,0.1
ITEM0111932,ORD059033,,3.0,5513.47,0.15,0.15
ITEM0111933,ORD059034,,1.0,30105.04,0.0,0.0
ITEM0111934,ORD059034,,3.0,1322.19,0.0,0.0
ITEM0111935,ORD059034,,2.0,5455.86,0.05,0.05
ITEM0111936,ORD059035,,5.0,9843.12,0.05,0.05
ITEM0111937,ORD059036,,1.0,1699.21,0.05,0.05
ITEM0111938,ORD059036,,1.0,6510.15,0.05,0.05
ITEM0111939,ORD059037,,1.0,389.77,0.0,0.0
ITEM0111940,ORD059038,,1.0,10185.65,0.1,0.1
ITEM0111941,ORD059038,,3.0,1288.37,0.0,0.0
ITEM0111942,ORD059039,,1.0,9001.78,0.1,0.1
ITEM0111943,ORD059040,,5.0,5493.46,0.1,0.1
ITEM0111944,ORD059040,,1.0,6205.46,0.0,0.0
ITEM0111945,ORD059041,,1.0,5717.36,0.05,0.05
ITEM0111946,ORD059041,,1.0,1268.79,0.05,0.05
ITEM0111947,ORD059042,,4.0,4713.08,0.0,0.0
ITEM0111948,ORD059042,,2.0,892.02,0.05,0.05
ITEM0111949,ORD059043,,1.0,368.57,0.1,0.1
ITEM0111950,ORD059043,,2.0,13176.1,0.05,0.05
ITEM0111951,ORD059044,,2.0,2739.92,0.2,0.2
ITEM0111952,ORD059044,,1.0,60095.8,0.05,0.05
ITEM0111953,ORD059045,,2.0,28677.46,0.05,0.05
ITEM0111954,ORD059046,,1.0,6290.1,0.1,0.1
ITEM0111955,ORD059046,,1.0,399.56,0.0,0.0
ITEM0111956,ORD059047,,3.0,401.42,0.0,0.0
ITEM0111957,ORD059048,,1.0,2132.5,0.1,0.1
ITEM0111958,ORD059049,,2.0,10121.59,0.15,0.15
ITEM0111959,ORD059049,,1.0,5570.21,0.0,0.0
ITEM0111960,ORD059050,,2.0,8525.86,0.15,0.15
ITEM0111961,ORD059051,,1.0,58060.5,0.15,0.15
ITEM0111962,ORD059052,,2.0,660.31,0.0,0.0
ITEM0111963,ORD059052,,2.0,393.0,0.2,0.2
ITEM0111964,ORD059053,,1.0,2701.62,0.0,0.0
ITEM0111965,ORD059053,,1.0,25516.19,0.0,0.0
ITEM0111966,ORD059053,,1.0,8352.79,0.0,0.0
ITEM0111967,ORD059054,,1.0,33162.46,0.15,0.15
ITEM0111968,ORD059054,,1.0,59121.81,0.0,0.0
ITEM0111969,ORD059055,,2.0,61525.36,0.0,0.0
ITEM0111970,ORD059056,,1.0,5941.6,0.0,0.0
ITEM0111971,ORD059057,,1.0,6767.75,0.2,0.2
ITEM0111972,ORD059058,,1.0,75216.43,0.0,0.0
ITEM0111973,ORD059058,,4.0,4420.52,0.15,0.15
ITEM0111974,ORD059059,,2.0,5068.02,0.15,0.15
ITEM0111975,ORD059060,,1.0,2238.36,0.15,0.15
ITEM0111976,ORD059060,,1.0,6748.11,0.1,0.1
ITEM0111977,ORD059060,,5.0,4946.06,0.0,0.0
ITEM0111978,ORD059060,,3.0,5807.01,0.05,0.05
ITEM0111979,ORD059061,,4.0,401.5,0.1,0.1
ITEM0111980,ORD059062,,2.0,5643.41,0.0,0.0
ITEM0111981,ORD059063,,1.0,1249.92,0.0,0.0
ITEM0111982,ORD059063,,1.0,11494.78,0.2,0.2
ITEM0111983,ORD059063,,1.0,6783.96,0.2,0.2
ITEM0111984,ORD059064,,1.0,5152.9,0.0,0.0
ITEM0111985,ORD059065,,1.0,10080.82,0.05,0.05
ITEM0111986,ORD059065,,1.0,7465.41,0.0,0.0
ITEM0111987,ORD059065,,4.0,1696.72,0.0,0.0
ITEM0111988,ORD059066,,4.0,3896.92,0.05,0.05
ITEM0111989,ORD059066,,1.0,149.7,0.05,0.05
ITEM0111990,ORD059067,,1.0,7239.91,0.0,0.0
ITEM0111991,ORD059068,,2.0,729.34,0.0,0.0
ITEM0111992,ORD059069,,2.0,1015.06,0.05,0.05
ITEM0111993,ORD059069,,4.0,4760.07,0.0,0.0
ITEM0111994,ORD059070,,1.0,4725.41,0.2,0.2
ITEM0111995,ORD059070,,1.0,6703.04,0.15,0.15
ITEM0111996,ORD059070,,2.0,10002.89,0.05,0.05
ITEM0111997,ORD059071,,1.0,10303.43,0.0,0.0
ITEM0111998,ORD059071,,2.0,4556.59,0.0,0.0
ITEM0111999,ORD059071,,1.0,3035.1,0.05,0.05
ITEM0112000,ORD059071,,1.0,3234.22,0.0,0.0
ITEM0112001,ORD059072,,3.0,8646.08,0.05,0.05
ITEM0112002,ORD059073,,3.0,398.64,0.1,0.1
ITEM0112003,ORD059073,,3.0,1691.36,0.1,0.1
ITEM0112004,ORD059074,,1.0,9802.97,0.0,0.0
ITEM0112005,ORD059075,,1.0,11521.42,0.05,0.05
ITEM0112006,ORD059076,,2.0,4543.13,0.15,0.15
ITEM0112007,ORD059077,,1.0,28421.26,0.0,0.0
ITEM0112008,ORD059077,,2.0,4881.08,0.05,0.05
ITEM0112009,ORD059077,,3.0,2664.65,0.0,0.0
ITEM0112010,ORD059078,,2.0,731.58,0.0,0.0
ITEM0112011,ORD059079,,1.0,4757.16,0.1,0.1
ITEM0112012,ORD059080,,2.0,27639.83,0.0,0.0
ITEM0112013,ORD059080,,1.0,10899.15,0.0,0.0
ITEM0112014,ORD059080,,4.0,2175.98,0.15,0.15
ITEM0112015,ORD059081,,2.0,1403.8,0.1,0.1
ITEM0112016,ORD059081,,4.0,1128.3,0.1,0.1
ITEM0112017,ORD059082,,2.0,459.52,0.0,0.0
ITEM0112018,ORD059083,,1.0,394.84,0.15,0.15
ITEM0112019,ORD059084,,1.0,63579.92,0.1,0.1
ITEM0112020,ORD059085,,1.0,13303.04,0.0,0.0
ITEM0112021,ORD059085,,1.0,3925.54,0.0,0.0
ITEM0112022,ORD059085,,1.0,2662.18,0.0,0.0
ITEM0112023,ORD059086,,1.0,7186.81,0.0,0.0
ITEM0112024,ORD059087,,1.0,5684.76,0.0,0.0
ITEM0112025,ORD059088,,5.0,147.75,0.1,0.1
ITEM0112026,ORD059088,,1.0,149.37,0.1,0.1
ITEM0112027,ORD059089,,4.0,11990.55,0.05,0.05
ITEM0112028,ORD059089,,5.0,2204.39,0.0,0.0
ITEM0112029,ORD059089,,2.0,3096.27,0.0,0.0
ITEM0112030,ORD059090,,1.0,2658.29,0.1,0.1
ITEM0112031,ORD059090,,3.0,13337.51,0.05,0.05
ITEM0112032,ORD059090,,3.0,10375.99,0.05,0.05
ITEM0112033,ORD059091,,1.0,395.45,0.05,0.05
ITEM0112034,ORD059091,,2.0,1179.3,0.0,0.0
ITEM0112035,ORD059091,,1.0,2264.45,0.0,0.0
ITEM0112036,ORD059092,,3.0,5801.05,0.1,0.1
ITEM0112037,ORD059092,,1.0,8080.23,0.1,0.1
ITEM0112038,ORD059093,,1.0,388.35,0.0,0.0
ITEM0112039,ORD059093,,3.0,2927.2,0.1,0.1
ITEM0112040,ORD059094,,2.0,21323.55,0.05,0.05
ITEM0112041,ORD059095,,1.0,147.29,0.0,0.0
ITEM0112042,ORD059096,,1.0,4750.42,0.1,0.1
ITEM0112043,ORD059096,,1.0,6032.03,0.1,0.1
ITEM0112044,ORD059096,,2.0,690.38,0.0,0.0
ITEM0112045,ORD059097,,3.0,2592.54,0.0,0.0
ITEM0112046,ORD059098,,1.0,681.34,0.1,0.1
ITEM0112047,ORD059098,,1.0,5694.15,0.0,0.0
ITEM0112048,ORD059098,,4.0,1847.17,0.0,0.0
ITEM0112049,ORD059098,,1.0,2265.16,0.05,0.05
ITEM0112050,ORD059098,,5.0,4654.16,0.0,0.0
ITEM0112051,ORD059099,,1.0,10065.52,0.05,0.05
ITEM0112052,ORD059100,,2.0,3012.49,0.15,0.15
ITEM0112053,ORD059101,,4.0,8707.48,0.1,0.1
ITEM0112054,ORD059101,,1.0,7034.17,0.05,0.05
ITEM0112055,ORD059101,,1.0,6783.37,0.1,0.1
ITEM0112056,ORD059102,,2.0,3212.69,0.0,0.0
ITEM0112057,ORD059103,,1.0,5739.82,0.05,0.05
ITEM0112058,ORD059104,,1.0,7005.22,0.05,0.05
ITEM0112059,ORD059105,,1.0,1964.53,0.05,0.05
ITEM0112060,ORD059105,,1.0,1120.48,0.0,0.0
ITEM0112061,ORD059105,,1.0,3210.19,0.0,0.0
ITEM0112062,ORD059106,,1.0,1607.29,0.0,0.0
ITEM0112063,ORD059106,,1.0,11386.99,0.1,0.1
ITEM0112064,ORD059106,,1.0,1602.77,0.2,0.2
ITEM0112065,ORD059107,,3.0,21578.24,0.0,0.0
ITEM0112066,ORD059108,,5.0,21666.26,0.05,0.05
ITEM0112067,ORD059109,,1.0,1146.79,0.15,0.15
ITEM0112068,ORD059110,,1.0,10178.61,0.0,0.0
ITEM0112069,ORD059110,,1.0,25378.46,0.1,0.1
ITEM0112070,ORD059110,,1.0,2690.4,0.0,0.0
ITEM0112071,ORD059111,,1.0,6999.86,0.0,0.0
ITEM0112072,ORD059111,,4.0,454.89,0.05,0.05
ITEM0112073,ORD059112,,1.0,9099.73,0.15,0.15
ITEM0112074,ORD059112,,1.0,7962.85,0.0,0.0
ITEM0112075,ORD059113,,3.0,75219.44,0.1,0.1
ITEM0112076,ORD059114,,2.0,1371.29,0.2,0.2
ITEM0112077,ORD059114,,3.0,7351.84,0.05,0.05
ITEM0112078,ORD059115,,3.0,146.09,0.05,0.05
ITEM0112079,ORD059116,,1.0,32310.74,0.2,0.2
ITEM0112080,ORD059116,,2.0,11669.69,0.1,0.1
ITEM0112081,ORD059117,,2.0,4583.84,0.15,0.15
ITEM0112082,ORD059117,,,4462.44,0.05,0.05
ITEM0112083,ORD059118,,1.0,5684.18,0.1,0.1
ITEM0112084,ORD059118,,1.0,148.78,0.05,0.05
ITEM0112085,ORD059118,,2.0,3044.11,0.05,0.05
ITEM0112086,ORD059119,,1.0,308.09,0.0,0.0
ITEM0112087,ORD059119,,1.0,1280.35,0.2,0.2
ITEM0112088,ORD059119,,1.0,8089.78,0.15,0.15
ITEM0112089,ORD059120,,1.0,1657.17,0.0,0.0
ITEM0112090,ORD059121,,1.0,5695.82,0.0,0.0
ITEM0112091,ORD059121,,1.0,75796.71,0.15,0.15
ITEM0112092,ORD059122,,,1632.08,0.15,0.15
ITEM0112093,ORD059122,,3.0,1360.3,0.0,0.0
ITEM0112094,ORD059122,,2.0,3979.41,0.0,0.0
ITEM0112095,ORD059123,,1.0,1687.18,0.0,0.0
ITEM0112096,ORD059124,,1.0,33199.2,0.1,0.1
ITEM0112097,ORD059124,,1.0,8392.22,0.2,0.2
ITEM0112098,ORD059124,,1.0,9412.95,0.05,0.05
ITEM0112099,ORD059125,,2.0,2253.57,0.05,0.05
ITEM0112100,ORD059126,,1.0,821.6,0.0,0.0
ITEM0112101,ORD059127,,2.0,2764.1,0.1,0.1
ITEM0112102,ORD059127,,1.0,386.6,0.05,0.05
ITEM0112103,ORD059128,,1.0,396.56,0.1,0.1
ITEM0112104,ORD059129,,3.0,11533.59,0.1,0.1
