order_id,customer_id,store_id,order_date,order_status,payment_method
ORD064580,,,2024-11-14,Completed,M-Pesa
ORD064581,,,2024-09-20,Returned,Card
ORD064582,,,2025-06-26,Completed,Card
ORD064583,,,2025-11-28,Completed,M-Pesa
ORD064584,,,2025-06-28,Completed,Card
ORD064585,,,2025-03-14,Completed,Card
ORD064586,,,2025-10-06,Completed,M-Pesa
ORD064587,,,2025-07-06,Completed,Card
ORD064588,,,2025-10-04,Completed,M-Pesa
ORD064589,,,2025-09-16,Completed,Bank Transfer
ORD064590,,,2024-01-27,Returned,Card
ORD064591,,,2024-04-06,Completed,Card
ORD064592,,,2024-04-09,Completed,Card
ORD064593,,,2024-01-31,Completed,Card
ORD064594,,,2024-02-17,Completed,Cash
ORD064595,,,2025-09-14,Completed,Card
ORD064596,,,2024-09-13,Completed,M-Pesa
ORD064597,,,2025-10-20,Completed,M-Pesa
ORD064598,,,2024-06-02,Completed,Bank Transfer
ORD064599,,,2025-01-05,Completed,M-Pesa
ORD064600,,,2025-06-01,Completed,M-Pesa
ORD064601,,,2025-12-10,Completed,Cash
ORD064602,,,2025-10-05,Completed,Card
ORD064603,,,2024-08-04,Completed,M-Pesa
ORD064604,,,2024-03-25,Completed,M-Pesa
ORD064605,,,2025-11-24,Completed,Card
ORD064606,,,2025-03-10,Completed,M-Pesa
ORD064607,,,2025-05-07,Completed,M-Pesa
ORD064608,,,2025-09-24,Completed,Card
ORD064609,,,2025-08-16,Completed,Card
ORD064610,,,2025-07-27,Completed,Cash
ORD064611,,,2024-05-17,Completed,M-Pesa
ORD064612,,,2024-04-13,Completed,M-Pesa
ORD064613,,,2025-05-31,Completed,Card
ORD064614,,,2025-01-26,Returned,M-Pesa
ORD064615,,,2025-12-18,Returned,Cash
ORD064616,,,2025-02-25,Completed,M-Pesa
ORD064617,,,2024-06-01,Completed,Cash
ORD064618,,,2024-04-02,Completed,M-Pesa
ORD064619,,,2025-10-17,Completed,Card
ORD064620,,,2024-02-20,Completed,Card
ORD064622,,,2024-04-09,Completed,Cash
ORD064623,,,2024-01-19,Completed,M-Pesa
ORD064624,,,2024-10-24,Returned,M-Pesa
ORD064625,,,2025-05-30,Completed,M-Pesa
ORD064626,,,2024-05-27,Completed,Cash
ORD064627,,,2024-05-09,Returned,M-Pesa
ORD064628,,,2025-03-17,Completed,M-Pesa
ORD064629,,,2025-08-30,Cancelled,M-Pesa
ORD064630,,,2024-03-21,Completed,Card
ORD064631,,,2024-03-26,Returned,Card
ORD064632,,,2024-09-24,Completed,M-Pesa
ORD064633,,,2024-08-25,Completed,M-Pesa
ORD064634,,,2024-06-19,Completed,Card
ORD064635,,,2025-10-10,Completed,M-Pesa
ORD064636,,,2025-10-27,Completed,M-Pesa
ORD064637,,,2025-12-17,Completed,M-Pesa
ORD064638,,,2025-08-19,Completed,M-Pesa
ORD064639,,,2025-06-08,Completed,Card
ORD064640,,,2024-12-18,Completed,Cash
ORD064641,,,2024-09-21,Completed,Cash
ORD064642,,,2025-12-09,Completed,Cash
ORD064643,,,2025-01-17,Completed,Card
ORD064644,,,2024-02-29,Completed,M-Pesa
ORD064645,,,2024-04-14,Completed,Card
ORD064646,,,2024-07-25,Completed,M-Pesa
ORD064647,,,2024-05-05,Completed,M-Pesa
ORD064648,,,2025-06-28,Completed,M-Pesa
ORD064649,,,2025-10-06,Completed,Card
ORD064650,,,2025-05-17,Completed,Card
ORD064651,,,2025-04-17,Completed,M-Pesa
ORD064652,,,2024-09-20,Completed,Card
ORD064653,,,2024-08-11,Completed,Card
ORD064654,,,2024-06-06,Completed,Cash
ORD064655,,,2025-03-05,Completed,Cash
ORD064656,,,2024-11-27,Completed,Cash
ORD064657,,,2025-07-30,Completed,Bank Transfer
ORD064658,,,2024-07-17,Completed,Cash
ORD064660,,,2024-08-26,Completed,M-Pesa
ORD064661,,,2024-03-12,Completed,M-Pesa
ORD064662,,,2024-05-20,Completed,Cash
ORD064663,,,2024-05-12,Completed,M-Pesa
ORD064664,,,2024-07-28,Completed,M-Pesa
ORD064665,,,2025-04-20,Completed,Cash
ORD064666,,,2024-09-01,Completed,Bank Transfer
ORD064667,,,2025-08-13,Completed,M-Pesa
ORD064668,,,2025-10-11,Completed,Cash
ORD064669,,,2025-06-13,Completed,M-Pesa
ORD064670,,,2024-09-02,Completed,M-Pesa
ORD064671,,,2024-01-19,Completed,M-Pesa
ORD064672,,,2024-12-12,Completed,M-Pesa
ORD064673,,,2025-12-18,Completed,Card
ORD064674,,,2024-12-19,Completed,Card
ORD064675,,,2025-05-22,Completed,M-Pesa
ORD064676,,,2024-01-02,Completed,M-Pesa
ORD064677,,,2025-02-20,Completed,Cash
ORD064678,,,2025-09-13,Completed,M-Pesa
ORD064679,,,2024-02-21,Completed,M-Pesa
ORD064680,,,2024-09-15,Cancelled,Cash
ORD064681,,,2025-09-14,Completed,M-Pesa
ORD064682,,,2024-12-20,Completed,M-Pesa
ORD064683,,,2025-11-20,Completed,Card
ORD064684,,,2024-08-15,Completed,Cash
ORD064685,,,2024-03-17,Completed,M-Pesa
ORD064686,,,2025-09-10,Completed,Bank Transfer
ORD064687,,,2024-04-03,Returned,M-Pesa
ORD064688,,,2025-09-30,Completed,Card
ORD064689,,,2024-06-05,Completed,M-Pesa
ORD064690,,,2025-03-14,Completed,M-Pesa
ORD064691,,,2024-10-07,Completed,Card
ORD064692,,,2024-02-14,Completed,Card
ORD064693,,,2024-05-12,Completed,M-Pesa
ORD064694,,,2024-07-29,Completed,M-Pesa
ORD064695,,,2025-04-27,Completed,Card
ORD064696,,,2025-07-27,Completed,Card
ORD064697,,,2025-08-13,Cancelled,Card
ORD064698,,,2024-07-12,Completed,M-Pesa
ORD064699,,,2024-08-07,Completed,M-Pesa
ORD064700,,,2024-02-29,Completed,Bank Transfer
ORD064701,,,2025-04-17,Completed,Cash
ORD064702,,,2024-01-14,Completed,M-Pesa
ORD064703,,,2025-10-21,Completed,Card
ORD064704,,,2024-12-13,Completed,Cash
ORD064705,,,2024-01-30,Completed,Card
ORD064706,,,2024-05-26,Completed,M-Pesa
ORD064707,,,2024-09-23,Completed,M-Pesa
ORD064708,,,2025-12-18,Completed,M-Pesa
ORD064709,,,2024-05-01,Completed,Card
ORD064710,,,2024-12-02,Completed,M-Pesa
ORD064711,,,2024-09-05,Completed,M-Pesa
ORD064712,,,2025-06-15,Completed,M-Pesa
ORD064713,,,2025-04-09,Completed,M-Pesa
ORD064714,,,2025-08-08,Completed,M-Pesa
ORD064715,,,2025-08-18,Completed,Card
ORD064716,,,2025-01-01,Completed,M-Pesa
ORD064717,,,2024-12-04,Completed,M-Pesa
ORD064718,,,2025-10-16,Completed,Card
ORD064719,,,2025-11-03,Cancelled,M-Pesa
ORD064720,,,2025-08-26,Completed,Card
ORD064721,,,2025-06-22,Completed,M-Pesa
ORD064722,,,2025-04-19,Completed,M-Pesa
ORD064723,,,2025-09-03,Completed,Cash
ORD064724,,,2025-03-04,Completed,Card
ORD064725,,,2025-03-30,Completed,M-Pesa
ORD064726,,,2024-12-08,Completed,Cash
ORD064727,,,2025-04-01,Completed,Cash
ORD064728,,,2025-01-05,Completed,Cash
ORD064729,,,2025-11-23,Completed,Card
ORD064730,,,2025-07-25,Completed,Bank Transfer
ORD064731,,,2025-03-17,Completed,Bank Transfer
ORD064732,,,2024-07-19,Completed,Card
ORD064733,,,2025-04-18,Completed,M-Pesa
ORD064734,,,2025-12-18,Completed,Card
ORD064735,,,2025-05-22,Completed,Cash
ORD064736,,,2024-10-09,Completed,Card
ORD064737,,,2025-05-30,Completed,M-Pesa
ORD064738,,,2025-06-16,Completed,Cash
ORD064739,,,2024-12-02,Completed,Card
ORD064740,,,2025-07-24,Completed,Bank Transfer
ORD064741,,,2025-10-14,Cancelled,Card
ORD064742,,,2025-01-01,Completed,M-Pesa
ORD064743,,,2025-12-22,Completed,Card
ORD064744,,,2024-11-03,Cancelled,Cash
ORD064745,,,2024-07-08,Completed,Card
ORD064746,,,2025-10-05,Completed,Cash
ORD064747,,,2025-07-07,Completed,M-Pesa
ORD064748,,,2024-07-07,Completed,Cash
ORD064749,,,2024-11-07,Completed,Card
ORD064750,,,2024-08-12,Completed,Card
ORD064751,,,2024-08-09,Completed,M-Pesa
ORD064752,,,2024-04-18,Completed,Cash
ORD064753,,,2024-11-06,Completed,Bank Transfer
ORD064754,,,2025-08-17,Completed,M-Pesa
ORD064755,,,2025-09-18,Cancelled,Card
ORD064756,,,2025-09-22,Completed,Cash
ORD064757,,,2024-07-08,Cancelled,M-Pesa
ORD064758,,,2025-04-13,Completed,Card
ORD064759,,,2024-07-01,Returned,M-Pesa
ORD064760,,,2024-07-16,Completed,Cash
ORD064761,,,2025-11-12,Cancelled,M-Pesa
ORD064762,,,2025-06-13,Completed,M-Pesa
ORD064763,,,2025-11-28,Completed,M-Pesa
ORD064764,,,2024-02-06,Completed,M-Pesa
ORD064765,,,2024-03-04,Completed,M-Pesa
ORD064766,,,2024-05-21,Completed,Bank Transfer
ORD064767,,,2024-02-23,Completed,M-Pesa
ORD064768,,,2025-09-15,Completed,Cash
ORD064769,,,2024-03-05,Completed,Bank Transfer
ORD064770,,,2025-07-20,Completed,M-Pesa
ORD064771,,,2024-03-14,Cancelled,Card
ORD064772,,,2024-06-04,Completed,Cash
ORD064773,,,2025-02-03,Completed,M-Pesa
ORD064774,,,2025-04-14,Completed,M-Pesa
ORD064775,,,2024-09-04,Completed,M-Pesa
ORD064776,,,2025-07-26,Completed,Card
ORD064777,,,2024-10-06,Completed,Cash
ORD064778,,,2024-01-20,Completed,Card
ORD064779,,,2025-01-03,Completed,M-Pesa
ORD064780,,,2025-06-18,Completed,M-Pesa
ORD064781,,,2024-10-31,Completed,M-Pesa
ORD064782,,,2024-10-08,Completed,Card
ORD064783,,,2025-03-24,Completed,M-Pesa
ORD064784,,,2025-09-17,Cancelled,M-Pesa
ORD064785,,,2025-09-30,Completed,Cash
ORD064786,,,2025-03-15,Completed,Card
ORD064787,,,2024-10-04,Completed,Cash
ORD064788,,,2025-06-10,Completed,M-Pesa
ORD064789,,,2025-06-21,Returned,Card
ORD064790,,,2025-12-28,Completed,M-Pesa
ORD064791,,,2025-09-29,Cancelled,M-Pesa
ORD064792,,,2024-07-16,Completed,Cash
ORD064793,,,2024-12-22,Completed,Card
ORD064794,,,2024-05-28,Completed,M-Pesa
ORD064795,,,2024-03-29,Completed,Bank Transfer
ORD064796,,,2025-03-29,Completed,Cash
ORD064797,,,2024-12-01,Completed,M-Pesa
ORD064798,,,2024-02-06,Completed,Card
ORD064799,,,2024-08-13,Completed,M-Pesa
ORD064800,,,2025-08-27,Completed,Bank Transfer
ORD064801,,,2024-03-30,Completed,Card
ORD064802,,,2024-05-10,Completed,Card
ORD064803,,,2024-11-02,Completed,M-Pesa
ORD064804,,,2025-12-16,Completed,Card
ORD064805,,,2025-06-22,Completed,Card
ORD064806,,,2025-10-14,Completed,Bank Transfer
ORD064807,,,2024-11-30,Cancelled,Card
ORD064808,,,2025-07-04,Completed,M-Pesa
ORD064809,,,2025-09-26,Completed,M-Pesa
ORD064810,,,2025-05-10,Completed,M-Pesa
ORD064811,,,2025-04-02,Completed,Card
ORD064812,,,2025-12-25,Completed,M-Pesa
ORD064813,,,2025-08-27,Completed,Bank Transfer
ORD064814,,,2025-08-26,Cancelled,Bank Transfer
ORD064815,,,2025-06-03,Completed,Bank Transfer
ORD064816,,,2024-09-17,Completed,Bank Transfer
ORD064817,,,2025-07-06,Returned,M-Pesa
ORD064818,,,2024-02-02,Completed,M-Pesa
ORD064819,,,2025-12-26,Completed,Bank Transfer
ORD064820,,,2025-04-23,Cancelled,M-Pesa
ORD117940,,,2025-12-26,Completed,Card
ORD064822,,,2024-07-31,Completed,M-Pesa
ORD064823,,,2024-09-23,Completed,M-Pesa
ORD064824,,,2024-04-30,Completed,Cash
ORD064825,,,2025-06-08,Completed,Card
ORD064826,,,2024-01-17,Completed,M-Pesa
ORD064827,,,2024-06-14,Completed,Cash
ORD064828,,,2024-02-18,Completed,Bank Transfer
ORD064829,,,2025-04-15,Completed,Cash
ORD064830,,,2025-11-07,Completed,Card
ORD064831,,,2024-10-07,Returned,M-Pesa
ORD064832,,,2025-10-27,Completed,Card
ORD064833,,,2025-04-02,Cancelled,Cash
ORD064834,,,2025-11-02,Completed,M-Pesa
ORD064835,,,2024-01-28,Completed,M-Pesa
ORD064836,,,2025-11-19,Completed,Card
ORD064837,,,2025-10-23,Completed,Card
ORD064838,,,2025-09-25,Completed,Bank Transfer
ORD064839,,,2025-06-11,Returned,M-Pesa
ORD064840,,,2025-03-25,Completed,M-Pesa
ORD064841,,,2025-02-10,Completed,M-Pesa
ORD064842,,,2025-09-18,Completed,M-Pesa
ORD064843,,,2024-02-15,Completed,M-Pesa
ORD064844,,,2024-12-26,Completed,M-Pesa
ORD064845,,,2025-06-14,Completed,Bank Transfer
ORD064846,,,2024-08-10,Completed,Bank Transfer
ORD064847,,,2025-07-06,Completed,Bank Transfer
ORD064848,,,2025-07-08,Completed,Card
ORD064849,,,2024-09-30,Completed,Cash
ORD064850,,,2024-03-14,Completed,Card
ORD064851,,,2025-09-03,Completed,Cash
ORD064852,,,2024-09-08,Completed,M-Pesa
ORD064853,,,2024-05-11,Cancelled,M-Pesa
ORD064854,,,2025-02-13,Completed,M-Pesa
ORD064855,,,2024-11-11,Completed,Card
ORD064856,,,2025-12-27,Completed,M-Pesa
ORD064857,,,2025-11-27,Completed,Card
ORD064858,,,2025-04-29,Completed,M-Pesa
ORD064859,,,2024-08-02,Completed,Cash
ORD064860,,,2025-11-20,Cancelled,Cash
ORD064861,,,2025-05-02,Completed,M-Pesa
ORD064862,,,2024-08-14,Completed,Card
ORD064863,,,2024-02-02,Completed,M-Pesa
ORD064864,,,2024-05-22,Completed,Card
ORD064865,,,2024-05-13,Completed,M-Pesa
ORD064866,,,2024-08-16,Completed,M-Pesa
ORD064867,,,2025-03-31,Completed,Card
ORD064868,,,2025-03-11,Completed,M-Pesa
ORD064869,,,2024-02-08,Completed,Card
ORD064870,,,2024-07-21,Completed,M-Pesa
ORD064871,,,2025-06-20,Completed,Bank Transfer
ORD064872,,,2024-12-28,Completed,M-Pesa
ORD064873,,,2025-09-07,Completed,Cash
ORD064874,,,2025-06-28,Completed,Card
ORD064875,,,2025-07-11,Completed,M-Pesa
ORD064876,,,2024-03-06,Completed,M-Pesa
ORD064877,,,2024-07-03,Completed,Card
ORD064878,,,2024-12-17,Completed,Card
ORD064879,,,2024-01-22,Completed,Card
ORD064880,,,2025-07-07,Completed,Cash
ORD064881,,,2024-08-23,Completed,M-Pesa
ORD064882,,,2024-10-30,Completed,M-Pesa
ORD064883,,,2024-10-07,Completed,Cash
ORD064885,,,2025-08-12,Completed,Card
ORD064886,,,2024-03-15,Completed,M-Pesa
ORD064887,,,2024-07-17,Completed,M-Pesa
ORD064888,,,2024-01-23,Completed,M-Pesa
ORD064889,,,2025-11-27,Completed,Card
ORD064890,,,2025-03-29,Completed,Card
ORD064891,,,2025-10-08,Completed,M-Pesa
ORD064892,,,2025-09-13,Completed,Bank Transfer
ORD064893,,,2024-05-21,Completed,Card
ORD064894,,,2025-07-24,Completed,M-Pesa
ORD064895,,,2024-06-02,Completed,M-Pesa
ORD064896,,,2025-12-20,Completed,M-Pesa
ORD064897,,,2025-05-04,Completed,Cash
ORD064898,,,2025-06-26,Completed,Card
ORD064899,,,2024-04-19,Completed,Card
ORD064900,,,2025-11-25,Completed,Card
ORD064901,,,2025-09-14,Completed,M-Pesa
ORD064902,,,2024-06-19,Completed,Card
ORD064903,,,2024-08-27,Completed,M-Pesa
ORD064904,,,2024-04-26,Completed,Card
ORD064905,,,2025-03-09,Completed,Card
ORD064906,,,2025-06-06,Completed,M-Pesa
ORD064907,,,2025-07-09,Completed,Card
ORD064908,,,2025-12-07,Cancelled,M-Pesa
ORD064909,,,2024-12-08,Completed,Cash
ORD064910,,,2024-04-25,Completed,Bank Transfer
ORD064911,,,2024-06-04,Completed,Bank Transfer
ORD064912,,,2024-11-29,Completed,M-Pesa
ORD064913,,,2024-08-29,Completed,Card
ORD064914,,,2025-09-24,Completed,Card
ORD064915,,,2024-12-10,Completed,Card
ORD064916,,,2024-12-22,Cancelled,M-Pesa
ORD064917,,,2025-05-16,Completed,Bank Transfer
ORD064918,,,2025-06-03,Completed,M-Pesa
ORD064919,,,2025-05-12,Completed,M-Pesa
ORD064920,,,2024-07-16,Completed,Card
ORD064921,,,2025-03-21,Completed,M-Pesa
ORD064922,,,2024-09-07,Completed,M-Pesa
ORD064923,,,2025-05-04,Completed,M-Pesa
ORD064924,,,2024-09-09,Completed,Card
ORD064925,,,2025-06-21,Completed,M-Pesa
ORD064926,,,2024-07-13,Cancelled,Card
ORD064927,,,2025-03-19,Completed,M-Pesa
ORD064928,,,2025-02-14,Completed,Card
ORD064929,,,2025-10-31,Returned,Card
ORD064930,,,2025-04-05,Completed,Card
ORD064931,,,2024-04-28,Completed,Card
ORD064932,,,2025-10-31,Completed,Card
ORD064933,,,2025-06-04,Returned,Card
ORD064934,,,2025-12-11,Returned,M-Pesa
ORD064935,,,2025-09-03,Completed,M-Pesa
ORD064936,,,2025-09-18,Completed,Card
ORD064937,,,2025-07-01,Completed,Cash
ORD064938,,,2025-09-10,Completed,M-Pesa
ORD064939,,,2025-03-13,Completed,Card
ORD064940,,,2024-10-14,Completed,Card
ORD064941,,,2025-10-13,Completed,M-Pesa
ORD064942,,,2024-02-18,Cancelled,Cash
ORD064943,,,2024-03-04,Completed,Card
ORD064944,,,2024-07-16,Completed,Cash
ORD064945,,,2024-06-02,Cancelled,M-Pesa
ORD064946,,,2025-01-24,Returned,M-Pesa
ORD064947,,,2025-12-27,Completed,M-Pesa
ORD064948,,,2025-04-10,Completed,Card
ORD064949,,,2024-03-25,Completed,Card
ORD064950,,,2025-12-30,Completed,M-Pesa
ORD064951,,,2025-06-08,Completed,Cash
ORD064952,,,2025-12-18,Returned,Card
ORD064954,,,2024-02-28,Completed,Card
ORD064955,,,2024-09-29,Completed,M-Pesa
ORD064956,,,2024-06-20,Completed,M-Pesa
ORD064957,,,2025-07-31,Completed,M-Pesa
ORD064958,,,2024-06-29,Completed,M-Pesa
ORD064959,,,2024-02-01,Completed,M-Pesa
ORD064960,,,2024-02-22,Completed,Card
ORD064961,,,2025-03-06,Completed,Bank Transfer
ORD064962,,,2025-05-01,Completed,Cash
ORD064963,,,2024-11-05,Completed,M-Pesa
ORD064964,,,2024-12-06,Completed,Card
ORD064965,,,2024-06-10,Completed,M-Pesa
ORD064966,,,2024-11-23,Completed,Card
ORD064967,,,2025-12-26,Completed,M-Pesa
ORD064968,,,2024-01-08,Completed,M-Pesa
ORD064969,,,2024-03-02,Completed,Cash
ORD064970,,,2025-04-18,Completed,Bank Transfer
ORD064971,,,2025-04-30,Completed,Card
ORD064972,,,2025-10-22,Completed,M-Pesa
ORD064973,,,2025-02-23,Completed,M-Pesa
ORD064974,,,2025-08-04,Completed,M-Pesa
ORD064975,,,2024-12-24,Completed,M-Pesa
ORD064976,,,2025-06-17,Completed,M-Pesa
ORD064977,,,2025-12-26,Completed,M-Pesa
ORD064978,,,2025-08-16,Completed,M-Pesa
ORD064979,,,2024-07-26,Completed,M-Pesa
ORD064980,,,2025-05-30,Completed,Card
ORD064981,,,2025-01-16,Completed,Card
ORD064982,,,2024-08-08,Completed,Bank Transfer
ORD064983,,,2025-04-16,Completed,Card
ORD064984,,,2025-10-09,Completed,M-Pesa
ORD064985,,,2025-04-09,Completed,M-Pesa
ORD064986,,,2025-08-20,Completed,M-Pesa
ORD064987,,,2024-06-03,Completed,M-Pesa
ORD064988,,,2025-10-10,Completed,M-Pesa
ORD064989,,,2025-06-10,Completed,M-Pesa
ORD064990,,,2025-03-22,Completed,Card
ORD064991,,,2025-12-17,Completed,Card
ORD064992,,,2024-07-09,Completed,Card
ORD064993,,,2025-09-06,Completed,M-Pesa
ORD064994,,,2024-01-17,Completed,M-Pesa
ORD064995,,,2025-07-04,Completed,Card
ORD064996,,,2024-11-02,Completed,M-Pesa
ORD064997,,,2025-12-13,Completed,M-Pesa
ORD064998,,,2025-10-12,Completed,M-Pesa
ORD064999,,,2024-03-06,Completed,M-Pesa
ORD065000,,,2024-06-10,Completed,M-Pesa
ORD065001,,,2024-09-23,Completed,Card
ORD065002,,,2024-03-09,Completed,Card
ORD065003,,,2024-10-25,Completed,Bank Transfer
ORD065004,,,2025-03-19,Completed,Cash
ORD065005,,,2024-01-13,Completed,Card
ORD065006,,,2024-10-29,Completed,M-Pesa
ORD065007,,,2024-07-02,Completed,Card
ORD065008,,,2025-07-31,Completed,M-Pesa
ORD065009,,,2024-03-27,Completed,M-Pesa
ORD065010,,,2025-06-18,Completed,Card
ORD065011,,,2025-06-14,Completed,Cash
ORD065012,,,2024-03-07,Completed,M-Pesa
ORD065013,,,2024-05-21,Completed,Card
ORD065014,,,2025-05-26,Completed,Card
ORD065015,,,2024-08-11,Completed,Card
ORD065016,,,,Completed,Cash
ORD065017,,,2025-07-04,Completed,Card
ORD065018,,,2024-10-25,Completed,M-Pesa
ORD065019,,,2025-02-18,Completed,M-Pesa
ORD065020,,,2024-05-14,Returned,M-Pesa
ORD065021,,,2024-12-11,Completed,M-Pesa
ORD065022,,,2025-09-16,Completed,M-Pesa
ORD065023,,,2024-06-25,Completed,Cash
ORD065024,,,2024-11-01,Completed,Cash
ORD065025,,,2024-09-12,Completed,M-Pesa
ORD065026,,,2024-10-28,Completed,M-Pesa
ORD065027,,,2025-11-29,Completed,M-Pesa
ORD065028,,,2024-01-08,Completed,M-Pesa
ORD065029,,,2025-08-08,Cancelled,Bank Transfer
ORD065030,,,2024-08-08,Completed,M-Pesa
ORD065031,,,2025-08-24,Completed,Card
ORD065032,,,2025-09-18,Completed,M-Pesa
ORD065033,,,2025-09-02,Completed,M-Pesa
ORD065034,,,2025-05-08,Completed,Bank Transfer
ORD065035,,,2024-09-28,Completed,Card
ORD065036,,,2024-02-09,Completed,Card
ORD065037,,,2025-12-11,Completed,M-Pesa
ORD065038,,,2025-11-20,Completed,M-Pesa
ORD065039,,,2025-07-07,Completed,Cash
ORD065040,,,2025-03-11,Completed,M-Pesa
ORD065041,,,2024-11-14,Cancelled,M-Pesa
ORD065042,,,2025-05-26,Completed,Bank Transfer
ORD065043,,,2024-10-16,Completed,M-Pesa
ORD065044,,,2024-12-19,Completed,Card
ORD065045,,,2025-02-04,Returned,M-Pesa
ORD065046,,,2025-03-16,Completed,Bank Transfer
ORD065047,,,2024-05-18,Completed,Card
ORD065048,,,2024-08-03,Completed,M-Pesa
ORD065049,,,2024-05-21,Completed,Card
ORD065050,,,2024-07-27,Completed,M-Pesa
ORD065051,,,2024-12-01,Completed,M-Pesa
ORD065052,,,2024-11-17,Completed,Card
ORD065053,,,2024-10-28,Returned,Card
ORD065054,,,2024-12-19,Completed,M-Pesa
ORD065055,,,2024-09-29,Completed,Card
ORD065056,,,2024-01-08,Completed,M-Pesa
ORD065057,,,2025-03-02,Completed,M-Pesa
ORD065058,,,2024-07-12,Completed,Cash
ORD065059,,,2024-09-11,Completed,Card
ORD065060,,,2025-10-21,Completed,Cash
ORD065061,,,2025-05-09,Completed,M-Pesa
ORD065062,,,2025-03-17,Completed,M-Pesa
ORD065063,,,2025-10-03,Completed,M-Pesa
ORD065064,,,2024-01-13,Completed,M-Pesa
ORD065065,,,2025-08-24,Cancelled,M-Pesa
ORD065066,,,2025-11-25,Completed,M-Pesa
ORD065067,,,2024-05-07,Completed,Card
ORD065068,,,2025-03-17,Completed,Card
ORD065069,,,2024-12-25,Cancelled,M-Pesa
ORD065070,,,2025-02-13,Completed,M-Pesa
ORD065071,,,2025-01-29,Completed,Card
ORD065072,,,2025-09-10,Completed,M-Pesa
ORD065073,,,2025-12-31,Completed,M-Pesa
ORD065074,,,2024-07-23,Completed,Bank Transfer
ORD065075,,,2024-04-02,Completed,Card
ORD065076,,,2024-04-13,Completed,Card
ORD065077,,,2025-10-01,Completed,M-Pesa
ORD065078,,,2025-01-04,Completed,M-Pesa
ORD065079,,,2025-04-04,Completed,Cash
ORD065080,,,2024-03-01,Completed,M-Pesa
ORD065081,,,2025-08-31,Completed,Card
ORD065082,,,2025-05-26,Completed,Bank Transfer
ORD065083,,,2025-05-05,Completed,M-Pesa
ORD065084,,,2025-09-16,Completed,Card
ORD065085,,,2024-09-30,Completed,M-Pesa
ORD065086,,,2024-10-01,Completed,Cash
ORD065087,,,2024-02-01,Completed,M-Pesa
ORD065088,,,2025-02-25,Completed,M-Pesa
ORD065089,,,2024-09-24,Completed,Card
ORD065090,,,2024-07-10,Completed,Cash
ORD065091,,,2024-07-14,Cancelled,M-Pesa
ORD065092,,,2025-01-30,Completed,Cash
ORD065093,,,2024-12-07,Completed,Card
ORD065094,,,2025-03-16,Completed,M-Pesa
ORD065095,,,2025-08-31,Completed,Bank Transfer
ORD065096,,,2025-02-16,Completed,Cash
ORD065097,,,2025-03-28,Completed,Card
ORD065098,,,2024-07-22,Cancelled,M-Pesa
ORD065099,,,2025-04-03,Completed,M-Pesa
ORD065100,,,2024-03-27,Completed,Card
ORD065101,,,2024-07-19,Completed,M-Pesa
ORD065102,,,2024-09-01,Completed,Card
ORD065103,,,2024-10-30,Completed,M-Pesa
ORD065104,,,2024-12-11,Returned,Card
ORD065105,,,2025-01-13,Returned,M-Pesa
ORD065106,,,2024-07-18,Completed,M-Pesa
ORD065107,,,2024-02-18,Completed,M-Pesa
ORD065108,,,2024-07-16,Completed,Cash
ORD065109,,,2024-11-16,Completed,Card
ORD065110,,,2024-08-08,Completed,M-Pesa
ORD065111,,,2024-08-14,Completed,Bank Transfer
ORD065112,,,2024-07-29,Completed,Card
ORD065113,,,2025-11-02,Completed,Cash
ORD065114,,,2025-12-04,Completed,M-Pesa
ORD065115,,,2025-09-19,Completed,M-Pesa
ORD065116,,,2024-06-07,Completed,M-Pesa
ORD065117,,,2024-06-05,Completed,M-Pesa
ORD065118,,,2024-03-16,Completed,M-Pesa
ORD065119,,,2024-02-25,Cancelled,M-Pesa
ORD065120,,,2025-05-13,Completed,Bank Transfer
ORD065121,,,2024-11-02,Completed,Bank Transfer
ORD065122,,,2025-11-03,Completed,Bank Transfer
ORD065123,,,2025-12-30,Completed,Bank Transfer
ORD065124,,,2024-06-11,Completed,M-Pesa
ORD065125,,,2025-08-11,Completed,Cash
ORD065126,,,2024-11-07,Completed,M-Pesa
ORD065127,,,2024-05-14,Completed,Bank Transfer
ORD065128,,,2024-03-11,Completed,M-Pesa
ORD065130,,,2025-09-26,Completed,Card
ORD065131,,,2024-08-30,Completed,Card
ORD065132,,,2025-12-27,Cancelled,Cash
ORD065133,,,2025-05-27,Completed,Cash
ORD065134,,,2024-12-20,Completed,M-Pesa
ORD065135,,,2025-09-26,Completed,Cash
ORD065136,,,2024-10-19,Completed,M-Pesa
ORD065137,,,2025-08-30,Completed,Bank Transfer
ORD065138,,,2025-10-03,Completed,M-Pesa
ORD065139,,,2025-12-27,Completed,Card
ORD065140,,,2025-06-13,Completed,Card
ORD065141,,,2024-08-25,Completed,Card
ORD065142,,,2024-11-08,Completed,M-Pesa
ORD065143,,,2025-12-16,Completed,M-Pesa
ORD065144,,,2024-01-28,Completed,Card
ORD065145,,,2025-09-25,Completed,M-Pesa
ORD065146,,,2024-11-28,Completed,Card
ORD065147,,,2025-11-02,Completed,M-Pesa
ORD065148,,,2024-09-27,Completed,Cash
ORD065149,,,2024-10-27,Completed,Card
ORD065150,,,2025-04-13,Cancelled,M-Pesa
ORD065151,,,2024-08-30,Completed,M-Pesa
ORD065152,,,2025-02-14,Completed,Card
ORD065153,,,2025-12-12,Completed,M-Pesa
