order_item_id,order_id,product_id,quantity,unit_price,discount
ITEM0179493,ORD094712,PR052,2,2736.03,0.05
ITEM0179494,ORD094712,PR013,1,7384.53,0.15
ITEM0179495,ORD094713,PR095,3,1230.15,0.0
ITEM0179496,ORD094713,PR017,1,6979.92,0.1
ITEM0179497,ORD094713,PR037,3,8772.07,0.05
ITEM0179498,ORD094714,PR039,2,4704.52,0.1
ITEM0179499,ORD094714,PR052,2,2738.65,0.05
ITEM0179500,ORD094715,PR065,2,1510.44,0.1
ITEM0179501,ORD094715,PR010,2,103717.18,0.05
ITEM0179502,ORD094716,PR063,1,1033.7,0.1
ITEM0179503,ORD094716,PR086,2,352.3,0.0
ITEM0179504,ORD094716,PR021,2,6930.86,0.05
ITEM0179505,ORD094717,PR064,1,1776.57,0.0
ITEM0179506,ORD094717,PR032,2,13532.92,0.2
ITEM0179507,ORD094718,PR061,1,1322.49,0.15
ITEM0179508,ORD094719,PR071,1,1114.37,0.0
ITEM0179509,ORD094720,PR022,1,8052.03,0.15
ITEM0179510,ORD094720,PR045,1,2031.37,0.1
ITEM0179511,ORD094720,PR019,1,2227.28,0.0
ITEM0179512,ORD094720,PR002,3,62428.05,0.05
ITEM0179513,ORD094720,PR010,2,105554.07,0.15
ITEM0179514,ORD094721,PR042,2,4490.78,0.0
ITEM0179515,ORD094721,PR097,1,385.75,0.0
ITEM0179516,ORD094721,PR086,5,344.62,0.0
ITEM0179517,ORD094721,PR075,1,2978.88,0.0
ITEM0179518,ORD094722,PR021,1,6701.36,0.0
ITEM0179519,ORD094723,PR008,1,58832.84,0.05
ITEM0179520,ORD094723,PR034,1,2997.73,0.2
ITEM0179521,ORD094724,PR003,3,3380.51,0.0
ITEM0179522,ORD094725,PR030,1,5144.07,0.0
ITEM0179523,ORD094725,PR005,2,4323.82,0.0
ITEM0179524,ORD094726,PR063,1,1038.47,0.0
ITEM0179525,ORD094726,PR057,3,7231.97,0.05
ITEM0179526,ORD094726,PR021,1,6609.64,0.2
ITEM0179527,ORD094726,PR061,1,1332.35,0.0
ITEM0179528,ORD094727,PR042,2,4521.63,0.0
ITEM0179529,ORD094727,PR027,1,21321.93,0.05
ITEM0179530,ORD094727,PR076,2,1864.73,0.0
ITEM0179531,ORD094728,PR082,1,392.68,0.05
ITEM0179532,ORD094728,PR021,1,6816.01,0.0
ITEM0179533,ORD094728,PR086,2,349.15,0.15
ITEM0179534,ORD094728,PR002,1,60921.01,0.0
ITEM0179535,ORD094728,PR083,1,382.69,0.05
ITEM0179536,ORD094729,PR003,2,3311.57,0.1
ITEM0179537,ORD094730,PR047,1,8685.62,0.0
ITEM0179538,ORD094731,PR076,1,1905.61,0.0
ITEM0179539,ORD094732,PR089,1,451.61,0.1
ITEM0179540,ORD094733,PR045,2,1927.49,0.0
ITEM0179541,ORD094733,PR023,3,29040.33,0.0
ITEM0179542,ORD094733,PR012,1,11356.26,0.2
ITEM0179543,ORD094733,PR012,1,11839.8,0.15
ITEM0179544,ORD094734,PR070,2,9628.43,0.15
ITEM0179545,ORD094734,PR061,1,1267.8,0.05
ITEM0179546,ORD094735,PR055,1,5686.63,0.05
ITEM0179547,ORD094736,PR091,4,1565.62,0.1
ITEM0179548,ORD094736,PR025,1,4981.15,0.15
ITEM0179549,ORD094736,PR090,1,386.87,0.0
ITEM0179550,ORD094736,PR072,4,1283.52,0.1
ITEM0179551,ORD094736,PR035,3,26523.84,0.05
ITEM0179552,ORD094737,PR034,2,3042.71,0.1
ITEM0179553,ORD094738,PR006,1,77643.27,0.0
ITEM0179554,ORD094739,PR073,2,2384.72,0.1
ITEM0179555,ORD094740,PR058,2,9865.94,0.0
ITEM0179556,ORD094740,PR055,1,5824.55,0.0
ITEM0179557,ORD094740,PR004,5,31896.62,0.05
ITEM0179558,ORD094741,PR007,4,2628.96,0.0
ITEM0179559,ORD094742,PR078,4,8006.56,0.1
ITEM0179560,ORD094742,PR016,1,12127.9,0.1
ITEM0179561,ORD094743,PR066,3,9764.18,0.15
ITEM0179562,ORD094743,PR023,3,29420.17,0.2
ITEM0179563,ORD094744,PR015,1,4021.22,0.0
ITEM0179564,ORD094744,PR065,1,1530.48,0.05
ITEM0179565,ORD094745,PR028,2,5401.65,0.05
ITEM0179566,ORD094745,PR006,1,77549.96,0.05
ITEM0179567,ORD094746,PR053,2,2442.5,0.15
ITEM0179568,ORD094747,PR043,1,6737.81,0.0
ITEM0179569,ORD094748,PR082,1,388.77,0.1
ITEM0179570,ORD094748,PR064,5,1738.31,0.1
ITEM0179571,ORD094748,PR017,1,7131.4,0.1
ITEM0179572,ORD094748,PR005,3,4331.54,0.0
ITEM0179573,ORD094749,PR029,1,25241.24,0.0
ITEM0179574,ORD094750,PR007,1,2620.92,0.0
ITEM0179575,ORD094751,PR023,1,29978.68,0.0
ITEM0179576,ORD094752,PR050,5,6492.29,0.1
ITEM0179577,ORD094753,PR049,1,6638.83,0.1
ITEM0179578,ORD094753,PR024,2,28189.35,0.1
ITEM0179579,ORD094754,PR097,3,403.29,0.05
ITEM0179580,ORD094755,PR026,1,4731.91,0.0
ITEM0179581,ORD094756,PR018,1,9980.43,0.1
ITEM0179582,ORD094757,PR014,2,9054.8,0.1
ITEM0179583,ORD094757,PR069,3,1694.0,0.0
ITEM0179584,ORD094758,PR004,2,31831.32,0.0
ITEM0179585,ORD094758,PR073,1,2292.57,0.0
ITEM0179586,ORD094758,PR019,2,2207.74,0.0
ITEM0179587,ORD094758,PR093,3,717.03,0.1
ITEM0179588,ORD094758,PR019,3,2145.85,0.1
ITEM0179589,ORD094759,PR061,1,1308.35,0.0
ITEM0179590,ORD094759,PR018,2,10468.56,0.05
ITEM0179591,ORD094760,PR025,4,4956.68,0.1
ITEM0179592,ORD094761,PR010,1,106103.16,0.0
ITEM0179593,ORD094762,PR049,3,6751.65,0.1
ITEM0179594,ORD094762,PR032,1,13741.16,0.1
ITEM0179595,ORD094762,PR032,1,13591.67,0.2
ITEM0179596,ORD094763,PR072,1,1271.26,0.1
ITEM0179597,ORD094763,PR093,1,738.42,0.2
ITEM0179598,ORD094763,PR079,1,3174.02,0.1
ITEM0179599,ORD094764,PR091,2,1574.79,0.0
ITEM0179600,ORD094765,PR083,5,381.28,0.1
ITEM0179601,ORD094765,PR093,2,711.92,0.05
ITEM0179602,ORD094765,PR006,2,74180.0,0.1
ITEM0179603,ORD094766,PR080,1,3131.29,0.1
ITEM0179604,ORD094767,PR003,1,3351.51,0.15
ITEM0179605,ORD094768,PR035,1,26300.39,0.0
ITEM0179606,ORD094769,PR045,1,1942.85,0.05
ITEM0179607,ORD094770,PR006,1,73631.18,0.0
ITEM0179608,ORD094770,PR040,1,11800.77,0.0
ITEM0179609,ORD094770,PR054,1,7031.39,0.2
ITEM0179610,ORD094771,PR061,1,1324.52,0.15
ITEM0179611,ORD094772,PR007,1,2681.56,0.15
ITEM0179612,ORD094772,PR048,1,3196.1,0.1
ITEM0179613,ORD094772,PR078,5,8044.28,0.05
ITEM0179614,ORD094773,PR067,1,2863.95,0.0
ITEM0179615,ORD094773,PR028,4,5488.51,0.2
ITEM0179616,ORD094774,PR061,2,1281.5,0.0
ITEM0179617,ORD094775,PR013,3,7225.0,0.05
ITEM0179618,ORD094775,PR055,2,5751.9,0.1
ITEM0179619,ORD094776,PR012,4,11602.77,0.05
ITEM0179620,ORD094776,PR085,1,1006.97,0.05
ITEM0179621,ORD094777,PR069,2,1677.33,0.0
ITEM0179622,ORD094777,PR037,1,8663.49,0.15
ITEM0179623,ORD094777,PR079,1,3063.49,0.05
ITEM0179624,ORD094777,PR049,1,6820.5,0.1
ITEM0179625,ORD094778,PR094,1,1038.58,0.15
ITEM0179626,ORD094779,PR041,2,4521.89,0.05
ITEM0179627,ORD094780,PR040,4,11637.32,0.05
ITEM0179628,ORD094781,PR005,3,4445.01,0.0
ITEM0179629,ORD094782,PR017,2,7160.25,0.0
ITEM0179630,ORD094782,PR064,2,1750.43,0.05
ITEM0179631,ORD094782,PR062,1,1373.95,0.0
ITEM0179632,ORD094783,PR056,3,4495.2,0.15
ITEM0179633,ORD094783,PR057,1,7571.66,0.0
ITEM0179634,ORD094784,PR064,1,1769.75,0.1
ITEM0179635,ORD094785,PR062,1,1374.76,0.1
ITEM0179636,ORD094786,PR096,1,144.47,0.0
ITEM0179637,ORD094787,PR052,1,2695.24,0.0
ITEM0179638,ORD094787,PR036,3,5842.29,0.0
ITEM0179639,ORD094787,PR062,1,1346.06,0.1
ITEM0179640,ORD094788,PR044,2,3275.72,0.0
ITEM0179641,ORD094788,PR029,1,26141.04,0.15
ITEM0179642,ORD094789,PR073,4,2348.72,0.1
ITEM0179643,ORD094790,PR034,1,3085.26,0.0
ITEM0179644,ORD094791,PR015,1,4008.67,0.05
ITEM0179645,ORD094791,PR081,3,926.53,0.1
ITEM0179646,ORD094791,PR015,1,3944.53,0.1
ITEM0179647,ORD094791,PR072,5,1282.1,0.15
ITEM0179648,ORD094792,PR085,1,987.37,0.0
ITEM0179649,ORD094792,PR088,2,939.26,0.05
ITEM0179650,ORD094792,PR010,1,105364.76,0.15
ITEM0179651,ORD094793,PR100,2,681.0,0.0
ITEM0179652,ORD094793,PR031,2,2108.0,0.1
ITEM0179653,ORD094793,PR074,1,820.52,0.05
ITEM0179654,ORD094794,PR062,1,1356.84,0.1
ITEM0179655,ORD094794,PR022,3,7844.36,0.0
ITEM0179656,ORD094795,PR046,4,7712.13,0.0
ITEM0179657,ORD094796,PR037,1,8781.88,0.15
ITEM0179658,ORD094796,PR031,4,2171.46,0.1
ITEM0179659,ORD094796,PR014,3,9026.63,0.2
ITEM0179660,ORD094796,PR087,1,1326.62,0.0
ITEM0179661,ORD094797,PR084,2,299.13,0.0
ITEM0179662,ORD094798,PR040,1,11675.24,0.1
ITEM0179663,ORD094798,PR012,1,11730.79,0.05
ITEM0179664,ORD094798,PR026,1,4714.61,0.1
ITEM0179665,ORD094799,PR023,3,28916.17,0.05
ITEM0179666,ORD094799,PR004,1,31655.41,0.05
ITEM0179667,ORD094800,PR051,1,9586.85,0.15
ITEM0179668,ORD094800,PR065,1,1528.54,0.05
ITEM0179669,ORD094800,PR025,1,4762.17,0.1
ITEM0179670,ORD094801,PR028,1,5671.6,0.15
ITEM0179671,ORD094801,PR029,1,25843.84,0.1
ITEM0179672,ORD094802,PR071,2,1136.68,0.1
ITEM0179673,ORD094802,PR052,1,2850.99,0.0
ITEM0179674,ORD094802,PR001,3,6594.68,0.2
ITEM0179675,ORD094802,PR098,1,684.43,0.0
ITEM0179676,ORD094803,PR093,1,719.5,0.15
ITEM0179677,ORD094803,PR062,3,1329.85,0.0
ITEM0179678,ORD094804,PR033,1,7093.97,0.1
ITEM0179679,ORD094805,PR075,1,2956.95,0.0
ITEM0179680,ORD094806,PR044,1,3372.71,0.1
ITEM0179681,ORD094807,PR035,1,27143.52,0.05
ITEM0179682,ORD094808,PR092,1,405.97,0.0
ITEM0179683,ORD094809,PR091,1,1612.71,0.05
ITEM0179684,ORD094810,PR036,1,5902.91,0.15
ITEM0179685,ORD094810,PR062,3,1391.15,0.0
ITEM0179686,ORD094811,PR029,1,26085.06,0.05
ITEM0179687,ORD094812,PR040,3,11220.65,0.0
ITEM0179688,ORD094812,PR003,2,3385.79,0.1
ITEM0179689,ORD094813,PR066,1,10170.62,0.15
ITEM0179690,ORD094813,PR020,1,2142.19,0.15
ITEM0179691,ORD094813,PR020,2,2201.35,0.1
ITEM0179692,ORD094814,PR049,1,6566.49,0.05
ITEM0179693,ORD094814,PR057,1,7359.34,0.1
ITEM0179694,ORD094814,PR061,3,1332.9,0.0
ITEM0179695,ORD094815,PR002,2,61105.55,0.1
ITEM0179696,ORD094816,PR020,1,2148.56,0.05
ITEM0179697,ORD094817,PR053,1,2527.5,0.0
ITEM0179698,ORD094817,PR086,1,351.25,0.1
ITEM0179699,ORD094817,PR083,1,373.72,0.2
ITEM0179700,ORD094818,PR075,1,2987.54,0.0
ITEM0179701,ORD094818,PR037,2,8943.13,0.0
ITEM0179702,ORD094818,PR035,2,27679.34,0.0
ITEM0179703,ORD094819,PR065,1,1590.03,0.15
ITEM0179704,ORD094820,PR027,1,21531.36,0.0
ITEM0179705,ORD094820,PR093,1,729.82,0.0
ITEM0179706,ORD094820,PR057,3,7203.77,0.0
ITEM0179707,ORD094820,PR061,1,1260.31,0.1
ITEM0179708,ORD094821,PR074,3,824.62,0.0
ITEM0179709,ORD094821,PR003,1,3322.88,0.0
ITEM0179710,ORD094821,PR005,1,4558.92,0.0
ITEM0179711,ORD094821,PR058,1,9842.46,0.1
ITEM0179712,ORD094822,PR057,1,7458.48,0.1
ITEM0179713,ORD094822,PR098,1,680.56,0.0
ITEM0179714,ORD094822,PR063,1,1056.76,0.1
ITEM0179715,ORD094822,PR071,1,1113.02,0.1
ITEM0179716,ORD094822,PR064,1,1689.0,0.2
ITEM0179717,ORD094823,PR064,3,1778.8,0.05
ITEM0179718,ORD094823,PR010,2,108677.44,0.1
ITEM0179719,ORD094823,PR084,4,307.71,0.1
ITEM0179720,ORD094823,PR063,2,1000.46,0.2
ITEM0179721,ORD094824,PR097,1,391.36,0.05
ITEM0179722,ORD094825,PR080,1,3173.49,0.1
ITEM0179723,ORD094825,PR021,3,6717.94,0.05
ITEM0179724,ORD094825,PR023,1,29529.21,0.1
ITEM0179725,ORD094825,PR098,2,671.68,0.05
ITEM0179726,ORD094825,PR028,2,5491.06,0.0
ITEM0179727,ORD094826,PR001,3,6529.27,0.05
ITEM0179728,ORD094827,PR072,2,1285.25,0.05
ITEM0179729,ORD094828,PR088,2,915.28,0.05
ITEM0179730,ORD094829,PR089,1,443.81,0.15
ITEM0179731,ORD094830,PR099,1,402.19,0.0
ITEM0179732,ORD094830,PR037,2,8919.7,0.05
ITEM0179733,ORD094831,PR040,1,11537.14,0.1
ITEM0179734,ORD094832,PR040,1,11572.55,0.05
ITEM0179735,ORD094832,PR088,1,941.65,0.1
ITEM0179736,ORD094833,PR081,4,896.81,0.1
ITEM0179737,ORD094834,PR015,1,4004.24,0.1
ITEM0179738,ORD094834,PR001,1,6561.44,0.05
ITEM0179739,ORD094834,PR045,2,2006.98,0.0
ITEM0179740,ORD094834,PR063,1,1004.93,0.05
ITEM0179741,ORD094834,PR081,5,919.99,0.0
ITEM0179742,ORD094835,PR013,4,7540.54,0.0
ITEM0179743,ORD094835,PR099,2,402.85,0.15
ITEM0179744,ORD094836,PR049,1,6669.48,0.05
ITEM0179745,ORD094837,PR075,1,2969.78,0.0
ITEM0179746,ORD094838,PR083,1,365.86,0.1
ITEM0179747,ORD094838,PR041,1,4581.56,0.1
ITEM0179748,ORD094838,PR008,4,60028.6,0.0
ITEM0179749,ORD094839,PR027,2,20839.8,0.0
ITEM0179750,ORD094840,PR082,1,380.91,0.0
ITEM0179751,ORD094840,PR026,2,4701.19,0.1
ITEM0179752,ORD094840,PR074,1,810.77,0.0
ITEM0179753,ORD094840,PR064,1,1790.11,0.1
ITEM0179754,ORD094840,PR034,1,3053.11,0.1
ITEM0179755,ORD094841,PR057,3,7507.4,0.0
ITEM0179756,ORD094841,PR081,1,923.47,0.15
ITEM0179757,ORD094841,PR026,1,4589.12,0.05
ITEM0179758,ORD094841,PR083,1,384.15,0.15
ITEM0179759,ORD094842,PR063,1,1025.97,0.15
ITEM0179760,ORD094842,PR057,2,7300.89,0.1
ITEM0179761,ORD094842,PR081,1,922.81,0.0
ITEM0179762,ORD094843,PR020,2,2177.7,0.15
ITEM0179763,ORD094844,PR045,1,2019.55,0.0
ITEM0179764,ORD094845,PR079,1,3218.78,0.2
ITEM0179765,ORD094845,PR067,1,2854.38,0.05
ITEM0179766,ORD094846,PR031,1,2113.41,0.05
ITEM0179767,ORD094847,PR038,2,5923.54,0.0
ITEM0179768,ORD094848,PR019,2,2171.54,0.0
ITEM0179769,ORD094848,PR093,2,726.32,0.0
ITEM0179770,ORD094849,PR065,1,1570.35,0.05
ITEM0179771,ORD094849,PR088,2,917.61,0.05
ITEM0179772,ORD094850,PR008,1,57522.13,0.1
ITEM0179773,ORD094850,PR003,1,3226.27,0.15
ITEM0179774,ORD094850,PR078,2,8117.75,0.1
ITEM0179775,ORD094851,PR054,1,7203.47,0.05
ITEM0179776,ORD094852,PR037,5,9060.33,0.0
ITEM0179777,ORD094853,PR034,1,3074.14,0.0
ITEM0179778,ORD094853,PR068,1,1191.75,0.0
ITEM0179779,ORD094854,PR036,1,5973.03,0.0
ITEM0179780,ORD094855,PR015,1,3859.96,0.05
ITEM0179781,ORD094855,PR088,2,959.13,0.05
ITEM0179782,ORD094855,PR077,1,2231.16,0.05
ITEM0179783,ORD094855,PR041,1,4416.26,0.0
ITEM0179784,ORD094856,PR044,1,3273.62,0.15
ITEM0179785,ORD094857,PR081,1,929.38,0.15
ITEM0179786,ORD094858,PR053,1,2581.85,0.0
ITEM0179787,ORD094859,PR085,1,977.04,0.15
ITEM0179788,ORD094859,PR041,1,4421.23,0.05
ITEM0179789,ORD094859,PR067,4,2704.59,0.0
ITEM0179790,ORD094859,PR069,1,1648.1,0.15
ITEM0179791,ORD094859,PR013,1,7514.01,0.15
ITEM0179792,ORD094860,PR033,2,7043.15,0.0
ITEM0179793,ORD094860,PR054,2,7223.85,0.0
ITEM0179794,ORD094861,PR097,2,389.78,0.0
ITEM0179795,ORD094861,PR100,1,666.12,0.15
ITEM0179796,ORD094862,PR013,4,7408.59,0.0
ITEM0179797,ORD094862,PR096,2,151.29,0.0
ITEM0179798,ORD094862,PR098,2,670.73,0.0
ITEM0179799,ORD094862,PR010,3,104889.52,0.15
ITEM0179800,ORD094863,PR036,2,5823.18,0.05
ITEM0179801,ORD094863,PR045,3,1960.09,0.0
ITEM0179802,ORD094863,PR077,1,2190.02,0.05
ITEM0179803,ORD094864,PR050,1,6169.21,0.15
ITEM0179804,ORD094864,PR024,1,27453.07,0.15
ITEM0179805,ORD094865,PR046,1,7745.98,0.0
ITEM0179806,ORD094865,PR034,4,3097.05,0.05
ITEM0179807,ORD094865,PR029,1,25746.13,0.1
ITEM0179808,ORD094865,PR002,4,62947.25,0.05
ITEM0179809,ORD094866,PR094,2,1002.63,0.0
ITEM0179810,ORD094866,PR039,3,4882.7,0.05
ITEM0179811,ORD094866,PR033,1,6900.02,0.1
ITEM0179812,ORD094866,PR091,1,1622.36,0.15
ITEM0179813,ORD094867,PR075,1,2995.52,0.05
ITEM0179814,ORD094868,PR065,2,1535.51,0.05
ITEM0179815,ORD094868,PR083,5,364.81,0.15
ITEM0179816,ORD094868,PR068,1,1181.13,0.0
ITEM0179817,ORD094869,PR057,2,7264.24,0.1
ITEM0179818,ORD094869,PR087,5,1338.39,0.2
ITEM0179819,ORD094870,PR088,3,920.34,0.2
ITEM0179820,ORD094871,PR014,2,9317.28,0.0
ITEM0179821,ORD094872,PR044,4,3386.46,0.0
ITEM0179822,ORD094873,PR081,1,937.31,0.0
ITEM0179823,ORD094873,PR061,1,1328.67,0.0
ITEM0179824,ORD094874,PR048,1,3240.78,0.0
ITEM0179825,ORD094874,PR025,1,4977.8,0.0
ITEM0179826,ORD094875,PR094,5,1004.93,0.05
ITEM0179827,ORD094876,PR013,1,7631.07,0.15
ITEM0179828,ORD094877,PR075,2,2877.35,0.05
ITEM0179829,ORD094877,PR050,1,6385.04,0.05
ITEM0179830,ORD094877,PR013,2,7567.25,0.1
ITEM0179831,ORD094878,PR043,1,6791.48,0.2
ITEM0179832,ORD094879,PR081,2,907.76,0.0
ITEM0179833,ORD094879,PR099,2,387.44,0.1
ITEM0179834,ORD094879,PR051,2,9722.12,0.2
ITEM0179835,ORD094879,PR035,5,26962.53,0.05
ITEM0179836,ORD094880,PR033,1,6992.05,0.1
ITEM0179837,ORD094880,PR096,1,143.06,0.0
ITEM0179838,ORD094881,PR085,1,1008.07,0.1
ITEM0179839,ORD094882,PR091,2,1567.64,0.1
ITEM0179840,ORD094882,PR070,1,9987.7,0.05
ITEM0179841,ORD094883,PR006,1,76482.75,0.0
ITEM0179842,ORD094884,PR053,1,2469.68,0.1
ITEM0179843,ORD094885,PR039,1,4822.3,0.0
ITEM0179844,ORD094886,PR094,2,1004.53,0.1
ITEM0179845,ORD094886,PR063,2,1027.83,0.1
ITEM0179846,ORD094886,PR084,2,297.33,0.05
ITEM0179847,ORD094886,PR093,5,709.75,0.1
ITEM0179848,ORD094887,PR091,3,1571.67,0.1
ITEM0179849,ORD094888,PR086,2,348.63,0.05
ITEM0179850,ORD094889,PR025,1,4936.8,0.15
ITEM0179851,ORD094890,PR047,4,8290.38,0.1
ITEM0179852,ORD094890,PR023,2,28441.74,0.0
ITEM0179853,ORD094890,PR054,1,7265.92,0.1
ITEM0179854,ORD094890,PR014,5,9405.2,0.15
ITEM0179855,ORD094891,PR100,1,695.76,0.0
ITEM0179856,ORD094891,PR037,1,8863.92,0.0
ITEM0179857,ORD094891,PR030,1,5136.63,0.0
ITEM0179858,ORD094891,PR018,1,10058.0,0.0
ITEM0179859,ORD094892,PR094,3,1019.02,0.15
ITEM0179860,ORD094893,PR007,1,2551.75,0.2
ITEM0179861,ORD094893,PR070,2,9815.61,0.0
ITEM0179862,ORD094893,PR009,2,5411.41,0.0
ITEM0179863,ORD094894,PR088,3,934.67,0.1
ITEM0179864,ORD094895,PR084,2,300.54,0.1
ITEM0179865,ORD094895,PR080,2,3236.64,0.2
ITEM0179866,ORD094896,PR098,1,695.2,0.15
ITEM0179867,ORD094897,PR030,3,5274.93,0.0
ITEM0179868,ORD094897,PR079,1,3084.87,0.0
ITEM0179869,ORD094898,PR085,5,1027.97,0.15
ITEM0179870,ORD094899,PR030,3,5298.06,0.1
ITEM0179871,ORD094900,PR022,1,7774.73,0.0
ITEM0179872,ORD094901,PR072,2,1290.16,0.15
ITEM0179873,ORD094901,PR036,4,5928.0,0.0
ITEM0179874,ORD094902,PR091,2,1560.9,0.1
ITEM0179875,ORD094903,PR019,1,2132.89,0.15
ITEM0179876,ORD094903,PR011,4,7709.4,0.05
ITEM0179877,ORD094904,PR092,1,425.8,0.1
ITEM0179878,ORD094904,PR029,2,25867.51,0.1
ITEM0179879,ORD094905,PR065,1,1584.41,0.0
ITEM0179880,ORD094905,PR026,2,4653.37,0.0
ITEM0179881,ORD094906,PR066,3,9954.61,0.15
ITEM0179882,ORD094906,PR078,1,8196.54,0.1
ITEM0179883,ORD094906,PR026,2,4508.7,0.0
ITEM0179884,ORD094907,PR015,2,3966.57,0.15
ITEM0179885,ORD094907,PR087,1,1344.74,0.1
ITEM0179886,ORD094908,PR050,2,6460.54,0.05
ITEM0179887,ORD094908,PR091,1,1618.3,0.15
ITEM0179888,ORD094908,PR033,1,7101.81,0.05
ITEM0179889,ORD094909,PR092,5,409.0,0.05
ITEM0179890,ORD094909,PR071,4,1140.75,0.0
ITEM0179891,ORD094910,PR059,1,5001.92,0.05
ITEM0179892,ORD094910,PR086,1,350.09,0.0
ITEM0179893,ORD094911,PR098,1,675.57,0.15
ITEM0179894,ORD094912,PR011,1,7862.5,0.05
ITEM0179895,ORD094913,PR082,3,378.55,0.05
ITEM0179896,ORD094913,PR097,1,394.62,0.0
ITEM0179897,ORD094913,PR063,2,1016.89,0.0
ITEM0179898,ORD094913,PR011,1,7818.74,0.05
ITEM0179899,ORD094913,PR088,3,942.02,0.1
ITEM0179900,ORD094914,PR066,1,9650.66,0.05
ITEM0179901,ORD094915,PR043,1,6971.57,0.05
ITEM0179902,ORD094915,PR042,1,4560.51,0.0
ITEM0179903,ORD094916,PR020,2,2148.51,0.15
ITEM0179904,ORD094916,PR011,1,7499.47,0.1
ITEM0179905,ORD094917,PR072,2,1322.67,0.0
ITEM0179906,ORD094917,PR002,1,63153.39,0.05
ITEM0179907,ORD094918,PR002,2,62969.96,0.0
ITEM0179908,ORD094918,PR006,4,77830.15,0.0
ITEM0179909,ORD094918,PR063,2,1004.43,0.05
ITEM0179910,ORD094919,PR059,2,5117.35,0.0
ITEM0179911,ORD094919,PR043,3,6910.42,0.1
ITEM0179912,ORD094919,PR019,4,2183.65,0.15
ITEM0179913,ORD094920,PR016,1,12107.2,0.15
ITEM0179914,ORD094920,PR066,1,10064.52,0.1
ITEM0179915,ORD094920,PR052,2,2794.15,0.15
ITEM0179916,ORD094920,PR061,2,1281.27,0.2
ITEM0179917,ORD094921,PR016,1,12002.12,0.15
ITEM0179918,ORD094922,PR094,3,1001.84,0.15
ITEM0179919,ORD094923,PR036,1,5751.24,0.05
ITEM0179920,ORD094924,PR066,1,10140.52,0.05
ITEM0179921,ORD094924,PR029,2,25637.22,0.05
ITEM0179922,ORD094925,PR034,2,3026.22,0.05
ITEM0179923,ORD094925,PR004,1,32867.23,0.0
ITEM0179924,ORD094925,PR016,3,11769.33,0.05
ITEM0179925,ORD094926,PR010,1,107831.95,0.0
ITEM0179926,ORD094926,PR072,1,1259.44,0.05
ITEM0179927,ORD094927,PR046,1,7545.14,0.0
ITEM0179928,ORD094927,PR042,1,4710.38,0.0
ITEM0179929,ORD094927,PR085,3,983.03,0.1
ITEM0179930,ORD094928,PR052,3,2771.89,0.2
ITEM0179931,ORD094928,PR044,5,3242.69,0.05
ITEM0179932,ORD094929,PR036,5,6009.77,0.1
ITEM0179933,ORD094930,PR067,1,2773.28,0.0
ITEM0179934,ORD094930,PR070,2,9622.53,0.0
ITEM0179935,ORD094930,PR053,1,2493.22,0.1
ITEM0179936,ORD094930,PR078,1,8139.01,0.0
ITEM0179937,ORD094931,PR026,1,4635.27,0.0
ITEM0179938,ORD094931,PR062,2,1358.33,0.05
ITEM0179939,ORD094932,PR069,1,1606.78,0.1
ITEM0179940,ORD094933,PR022,1,7729.07,0.0
ITEM0179941,ORD094934,PR066,2,10043.48,0.05
ITEM0179942,ORD094934,PR069,1,1669.34,0.0
ITEM0179943,ORD094934,PR036,2,5910.69,0.2
ITEM0179944,ORD094935,PR087,1,1399.2,0.0
ITEM0179945,ORD094935,PR097,1,397.97,0.05
ITEM0179946,ORD094936,PR022,1,8088.84,0.1
ITEM0179947,ORD094936,PR027,1,20876.42,0.1
ITEM0179948,ORD094936,PR072,1,1315.56,0.05
ITEM0179949,ORD094937,PR091,1,1605.5,0.15
ITEM0179950,ORD094937,PR046,1,7746.3,0.2
ITEM0179951,ORD094937,PR075,1,3051.25,0.0
ITEM0179952,ORD094938,PR046,1,7738.51,0.0
ITEM0179953,ORD094939,PR076,1,1850.4,0.0
ITEM0179954,ORD094939,PR071,4,1152.53,0.0
ITEM0179955,ORD094940,PR045,2,2013.88,0.0
ITEM0179956,ORD094941,PR014,4,9334.5,0.1
ITEM0179957,ORD094941,PR073,2,2341.18,0.05
ITEM0179958,ORD094941,PR030,2,5188.65,0.2
ITEM0179959,ORD094942,PR065,2,1590.39,0.0
ITEM0179960,ORD094942,PR046,1,7528.2,0.0
ITEM0179961,ORD094942,PR032,1,13755.52,0.05
ITEM0179962,ORD094942,PR045,4,1948.03,0.05
ITEM0179963,ORD094943,PR029,5,25445.84,0.0
ITEM0179964,ORD094944,PR096,1,143.07,0.1
ITEM0179965,ORD094945,PR065,1,1538.7,0.05
ITEM0179966,ORD094945,PR020,1,2121.42,0.1
ITEM0179967,ORD094946,PR044,3,3362.18,0.05
ITEM0179968,ORD094946,PR069,1,1682.08,0.0
ITEM0179969,ORD094946,PR073,2,2384.53,0.05
ITEM0179970,ORD094947,PR009,1,5642.77,0.0
ITEM0179971,ORD094948,PR052,5,2788.24,0.05
ITEM0179972,ORD094949,PR011,2,7508.09,0.0
ITEM0179973,ORD094950,PR026,1,4608.55,0.15
ITEM0179974,ORD094951,PR050,1,6304.29,0.1
ITEM0179975,ORD094951,PR062,1,1363.65,0.0
ITEM0179976,ORD094952,PR058,3,9904.19,0.0
