customer_id,customer_name,age,city,segment,signup_date
C00856,Customer 0856,40.0,Eldoret,Consumer,2024-01-07
C00857,Customer 0857,54.0,Nairobi,Consumer,2024-05-16
C00858,Customer 0858,70.0,Kisumu,Wholesale,2024-06-12
C00859,Customer 0859,54.0,Eldoret,Business,2024-03-23
C00860,Customer 0860,27.0,Eldoret,Business,2025-10-11
C00861,Customer 0861,27.0,Kisumu,Business,2025-02-23
C00862,Customer 0862,36.0,Eldoret,Consumer,2024-03-13
C00863,Customer 0863,34.0,Nairobi,Business,2024-08-24
C00864,Customer 0864,38.0,Nairobi,Consumer,2024-02-15
C00865,Customer 0865,31.0,Kisumu,Consumer,2025-09-09
C00866,Customer 0866,26.0,Nakuru,Business,2024-09-18
C00867,Customer 0867,63.0,Mombasa,Business,2024-06-24
C00868,Customer 0868,18.0,Nakuru,Wholesale,2024-06-14
C00869,Customer 0869,68.0,Eldoret,Wholesale,2025-10-18
C00870,Customer 0870,62.0,Mombasa,Business,2025-01-04
C00871,Customer 0871,30.0,Kisumu,Consumer,2024-02-23
C00872,Customer 0872,21.0,Kisumu,Consumer,2025-11-20
C00873,Customer 0873,18.0,Mombasa,Consumer,2025-02-22
C00874,Customer 0874,66.0,Nairobi,Consumer,2025-05-21
C00875,Customer 0875,57.0,Mombasa,Consumer,2024-12-06
C00876,Customer 0876,49.0,Eldoret,Wholesale,2024-05-06
C00877,Customer 0877,51.0,Nairobi,Business,2025-02-12
C00878,Customer 0878,45.0,Kisumu,Wholesale,2025-01-01
C00879,Customer 0879,48.0,Mombasa,Consumer,2024-09-27
C00880,Customer 0880,25.0,Nakuru,Consumer,2025-10-05
C00881,Customer 0881,56.0,Nakuru,Consumer,2025-08-27
C00882,Customer 0882,43.0,Eldoret,Consumer,2025-01-13
C00883,Customer 0883,51.0,Nakuru,Business,2024-03-13
C00884,Customer 0884,20.0,Mombasa,Consumer,2024-09-04
C00885,Customer 0885,67.0,Mombasa,Business,2024-02-12
C00886,Customer 0886,29.0,Nakuru,Consumer,2025-01-11
C00887,Customer 0887,18.0,Mombasa,Business,2024-02-10
C00888,Customer 0888,61.0,Eldoret,Wholesale,2024-06-18
C00889,Customer 0889,22.0,Nairobi,Consumer,2024-07-30
C00890,Customer 0890,47.0,Eldoret,Business,2025-05-07
C00891,Customer 0891,47.0,Eldoret,Wholesale,2025-11-10
C00892,Customer 0892,34.0,Mombasa,Consumer,2024-02-08
C00893,Customer 0893,65.0,Nairobi,Consumer,2025-01-03
C00894,Customer 0894,64.0,Mombasa,Consumer,2024-05-30
C00895,Customer 0895,40.0,Kisumu,Business,2024-04-20
C00896,Customer 0896,32.0,Mombasa,Business,2025-04-24
C00897,Customer 0897,54.0,Mombasa,Wholesale,2025-03-11
C00898,Customer 0898,38.0,Mombasa,Business,2024-02-16
C00899,Customer 0899,31.0,Nairobi,Business,2025-07-28
C00900,Customer 0900,19.0,Mombasa,Consumer,2024-12-31
C00901,Customer 0901,28.0,Nairobi,Consumer,2024-03-09
C00902,Customer 0902,68.0,Nakuru,Consumer,2024-10-25
C00903,Customer 0903,56.0,Kisumu,Consumer,2024-10-22
C00904,Customer 0904,55.0,Nairobi,Consumer,2024-07-21
C00905,Customer 0905,51.0,Nakuru,Consumer,2024-03-01
C00906,Customer 0906,55.0,Nairobi,Consumer,2024-11-09
C00907,Customer 0907,67.0,Nairobi,Wholesale,2024-06-09
C00908,Customer 0908,51.0,Kisumu,Wholesale,2024-11-26
C00909,Customer 0909,35.0,Eldoret,Wholesale,2025-06-11
C00910,Customer 0910,47.0,Eldoret,Wholesale,2024-12-03
C00911,Customer 0911,32.0,Nairobi,Consumer,2025-08-28
C00912,Customer 0912,44.0,Mombasa,Wholesale,2024-10-30
C00913,Customer 0913,68.0,Nakuru,Consumer,2025-05-17
C00914,Customer 0914,51.0,Mombasa,Wholesale,2025-10-11
C00915,Customer 0915,69.0,Mombasa,Business,2024-12-03
C00916,Customer 0916,55.0,Nairobi,Wholesale,2025-07-03
C00917,Customer 0917,50.0,Nairobi,Wholesale,2025-09-30
C00918,Customer 0918,41.0,Nairobi,Consumer,2024-10-01
C00919,Customer 0919,32.0,Nairobi,Wholesale,2024-06-12
C00920,Customer 0920,47.0,Eldoret,Business,2025-03-18
C00921,Customer 0921,59.0,Nairobi,Consumer,2024-11-14
C00922,Customer 0922,68.0,Eldoret,Consumer,2025-08-11
C00923,Customer 0923,34.0,Eldoret,Wholesale,2025-05-18
C00924,Customer 0924,22.0,Nairobi,Consumer,2025-11-16
C00925,Customer 0925,46.0,Kisumu,Consumer,2025-01-21
C00926,Customer 0926,21.0,Nakuru,Consumer,2025-08-25
C00927,Customer 0927,27.0,Mombasa,Consumer,2025-11-21
C00928,Customer 0928,34.0,Eldoret,Consumer,2025-05-08
C00929,Customer 0929,27.0,Nakuru,Consumer,2025-05-04
C00930,Customer 0930,34.0,Kisumu,Business,2025-12-21
C00931,Customer 0931,37.0,Mombasa,Wholesale,2024-03-13
C00932,Customer 0932,41.0,Mombasa,Business,2025-05-23
C00933,Customer 0933,22.0,Eldoret,Consumer,2025-01-24
C00934,Customer 0934,51.0,Nairobi,Consumer,2025-09-10
C00935,Customer 0935,23.0,Kisumu,Wholesale,2024-10-21
C00936,Customer 0936,70.0,Eldoret,Business,2025-01-03
C00937,Customer 0937,19.0,Kisumu,Wholesale,2025-11-24
C00938,Customer 0938,30.0,Nairobi,Business,2025-07-02
C00939,Customer 0939,60.0,Nairobi,Consumer,2025-10-10
C00940,Customer 0940,60.0,Eldoret,Wholesale,2025-07-21
C00941,Customer 0941,65.0,Nairobi,Wholesale,2024-07-05
C00942,Customer 0942,28.0,Nakuru,Consumer,2025-03-20
C00943,Customer 0943,68.0,Mombasa,Wholesale,2025-07-23
C00944,Customer 0944,64.0,Eldoret,Business,2024-12-28
C00945,Customer 0945,40.0,Kisumu,Business,2024-05-02
C00946,Customer 0946,33.0,Nakuru,Business,2024-07-06
C00947,Customer 0947,48.0,Eldoret,Business,2025-11-10
C00948,Customer 0948,28.0,Nairobi,Consumer,2025-02-23
C00949,Customer 0949,33.0,Nairobi,Wholesale,2025-09-17
C00950,Customer 0950,25.0,Nairobi,Business,2024-09-08
C00951,Customer 0951,21.0,Nairobi,Consumer,2025-09-10
C00952,Customer 0952,57.0,Kisumu,Wholesale,2025-07-02
C00953,Customer 0953,21.0,Nakuru,Wholesale,2024-11-30
C00954,Customer 0954,42.0,Mombasa,Consumer,2024-04-01
C00955,Customer 0955,20.0,Kisumu,Consumer,2025-06-13
C00956,Customer 0956,49.0,Kisumu,Business,2024-03-03
C00957,Customer 0957,20.0,Mombasa,Wholesale,2025-10-23
C00958,Customer 0958,44.0,Mombasa,Wholesale,2025-05-26
C00959,Customer 0959,46.0,Nairobi,Consumer,2024-05-18
C00960,Customer 0960,49.0,Kisumu,Wholesale,2025-11-28
C00961,Customer 0961,67.0,Eldoret,Business,2024-07-03
C00962,Customer 0962,68.0,Mombasa,Wholesale,2024-07-23
C00963,Customer 0963,36.0,Mombasa,Consumer,2024-08-01
C00964,Customer 0964,38.0,Nakuru,Consumer,2024-09-12
C00965,Customer 0965,22.0,Eldoret,Business,2024-05-14
C00966,Customer 0966,35.0,Eldoret,Business,2025-07-26
C00967,Customer 0967,45.0,Mombasa,Wholesale,2024-03-28
C00968,Customer 0968,59.0,Nairobi,Wholesale,2024-07-25
C00969,Customer 0969,39.0,Nakuru,Consumer,2024-05-08
C00970,Customer 0970,38.0,Eldoret,Business,2024-01-03
C00971,Customer 0971,23.0,Mombasa,Business,2024-04-30
C00972,Customer 0972,18.0,Eldoret,Business,2025-01-19
C00973,Customer 0973,22.0,Nakuru,Wholesale,2025-09-05
C00974,Customer 0974,58.0,Nakuru,Business,2024-02-07
C00975,Customer 0975,29.0,Kisumu,Consumer,2024-12-06
C00976,Customer 0976,43.0,Mombasa,Consumer,2025-10-06
C00977,Customer 0977,63.0,Nakuru,Wholesale,2025-12-14
C00978,Customer 0978,51.0,Kisumu,Wholesale,2024-01-21
C00979,Customer 0979,66.0,Kisumu,Business,2024-08-29
C00980,Customer 0980,31.0,Eldoret,Wholesale,2025-03-30
C00981,Customer 0981,43.0,Eldoret,Consumer,2025-09-12
C00982,Customer 0982,62.0,Kisumu,Business,2024-10-29
C00983,Customer 0983,44.0,Eldoret,Consumer,2025-08-18
C00984,Customer 0984,26.0,Nakuru,Business,2025-08-17
C00985,Customer 0985,43.0,Nairobi,Wholesale,2024-03-09
C00986,Customer 0986,64.0,Nakuru,Business,2024-05-08
C00987,Customer 0987,39.0,Kisumu,Business,2024-07-14
C00988,Customer 0988,64.0,Kisumu,Consumer,2024-05-19
C00989,Customer 0989,47.0,Nakuru,Consumer,2025-03-19
C00990,Customer 0990,60.0,Eldoret,Business,2024-10-09
C00991,Customer 0991,65.0,Eldoret,Wholesale,2024-11-07
C00992,Customer 0992,34.0,Kisumu,Wholesale,2025-06-18
C00993,Customer 0993,43.0,Mombasa,Consumer,2025-10-26
C00994,Customer 0994,53.0,Eldoret,Wholesale,2024-10-03
C00995,Customer 0995,18.0,Nakuru,Consumer,2024-03-01
C00996,Customer 0996,25.0,Eldoret,Wholesale,2024-11-14
C00997,Customer 0997,66.0,Nakuru,Business,2024-02-21
C00998,Customer 0998,52.0,Kisumu,Consumer,2024-06-01
C00999,Customer 0999,69.0,Eldoret,Consumer,2024-11-06
C01000,Customer 1000,32.0,Nakuru,Business,2025-06-27
C01001,Customer 1001,64.0,Kisumu,Consumer,2025-07-20
C01002,Customer 1002,39.0,Mombasa,Wholesale,2025-01-23
C01003,Customer 1003,31.0,Nakuru,Wholesale,2025-07-01
C01004,Customer 1004,43.0,Mombasa,Consumer,2025-09-13
C01005,Customer 1005,45.0,Mombasa,Wholesale,2024-06-25
C01006,Customer 1006,40.0,Nairobi,Consumer,2024-12-27
C01007,Customer 1007,31.0,Eldoret,Business,2024-11-09
C01008,Customer 1008,41.0,Nakuru,Consumer,2024-04-06
C01009,Customer 1009,19.0,Mombasa,Business,2024-07-31
C01010,Customer 1010,62.0,Nairobi,Wholesale,2024-05-16
C01011,Customer 1011,43.0,Kisumu,Business,2024-01-06
C01012,Customer 1012,31.0,Nakuru,Wholesale,2024-04-18
C01013,Customer 1013,68.0,Mombasa,Consumer,2025-06-30
C01014,Customer 1014,24.0,Eldoret,Wholesale,2024-02-08
C01015,Customer 1015,20.0,Nairobi,Consumer,2025-10-23
C01016,Customer 1016,64.0,Mombasa,Consumer,2025-02-28
C01017,Customer 1017,40.0,Eldoret,Business,2025-09-21
C01018,Customer 1018,63.0,Mombasa,Business,2024-09-17
C01019,Customer 1019,60.0,Nakuru,Business,2025-03-01
C01020,Customer 1020,64.0,Nakuru,Business,2024-03-27
C01021,Customer 1021,62.0,Nakuru,Wholesale,2025-04-09
C01022,Customer 1022,35.0,Nairobi,Wholesale,2024-03-16
C01023,Customer 1023,55.0,Nakuru,Wholesale,2025-04-15
C01024,Customer 1024,52.0,Eldoret,Consumer,2025-02-17
C01025,Customer 1025,68.0,Mombasa,Wholesale,2025-12-26
C01026,Customer 1026,32.0,Kisumu,Wholesale,2025-04-01
C01027,Customer 1027,42.0,Eldoret,Wholesale,2024-10-11
C01028,Customer 1028,54.0,Eldoret,Business,2024-08-26
C01029,Customer 1029,45.0,Nakuru,Wholesale,2025-11-07
C01030,Customer 1030,27.0,Nairobi,Consumer,2025-08-21
C01031,Customer 1031,56.0,Mombasa,Business,2025-10-14
C01032,Customer 1032,34.0,Nairobi,Consumer,2025-11-02
C01033,Customer 1033,56.0,Mombasa,Wholesale,2025-07-11
C01034,Customer 1034,39.0,Mombasa,Business,2025-01-06
C01035,Customer 1035,43.0,Nairobi,Consumer,2025-05-09
C01036,Customer 1036,61.0,Eldoret,Wholesale,2025-09-15
C01037,Customer 1037,42.0,Mombasa,Consumer,2024-02-14
C01038,Customer 1038,34.0,Nairobi,Consumer,2025-02-04
C01039,Customer 1039,30.0,Mombasa,Consumer,2024-09-03
C01040,Customer 1040,37.0,Kisumu,Wholesale,2025-09-07
C01041,Customer 1041,42.0,Eldoret,Wholesale,2025-08-19
C01042,Customer 1042,21.0,Nakuru,Consumer,2025-03-25
C01043,Customer 1043,27.0,Mombasa,Business,2025-04-29
C01044,Customer 1044,20.0,Kisumu,Business,2025-10-07
C01045,Customer 1045,58.0,Nakuru,Wholesale,2025-09-11
C01046,Customer 1046,62.0,Nakuru,Wholesale,2024-01-18
C01047,Customer 1047,35.0,Mombasa,Wholesale,2025-08-28
C01048,Customer 1048,64.0,Nairobi,Wholesale,2025-10-23
C01049,Customer 1049,53.0,Mombasa,Wholesale,2024-10-15
C01050,Customer 1050,64.0,Kisumu,Business,2025-02-17
C01051,Customer 1051,39.0,Nakuru,Wholesale,2025-12-21
C01052,Customer 1052,51.0,Mombasa,Consumer,2025-09-29
C01053,Customer 1053,64.0,Nairobi,Consumer,2024-08-22
C01054,Customer 1054,25.0,Mombasa,Business,2025-02-19
C01055,Customer 1055,57.0,Eldoret,Consumer,2025-05-13
C01056,Customer 1056,66.0,Nairobi,Business,2025-09-25
C01057,Customer 1057,61.0,Kisumu,Business,2025-10-11
C01058,Customer 1058,36.0,Nakuru,Consumer,2024-04-24
C01059,Customer 1059,59.0,Mombasa,Wholesale,2025-11-04
C01060,Customer 1060,58.0,Nairobi,Consumer,2025-12-13
C01061,Customer 1061,54.0,Eldoret,Consumer,2024-08-21
C01062,Customer 1062,23.0,Nairobi,Business,2025-06-23
C01063,Customer 1063,69.0,Eldoret,Consumer,2024-01-11
C01064,Customer 1064,43.0,Kisumu,Business,2024-07-24
C01065,Customer 1065,51.0,Nakuru,Wholesale,2025-11-09
C01066,Customer 1066,62.0,Kisumu,Wholesale,2024-09-03
C01067,Customer 1067,23.0,Mombasa,Wholesale,2025-07-12
C01068,Customer 1068,54.0,Nairobi,Consumer,2024-05-06
C01069,Customer 1069,50.0,Eldoret,Business,2024-05-26
C01070,Customer 1070,70.0,Eldoret,Wholesale,2024-04-27
C01071,Customer 1071,39.0,Nairobi,Business,2025-01-16
C01072,Customer 1072,38.0,Nairobi,Business,2025-02-15
C01073,Customer 1073,23.0,Mombasa,Wholesale,2025-10-25
C01074,Customer 1074,23.0,Kisumu,Wholesale,2025-08-06
C01075,Customer 1075,65.0,Eldoret,Business,2024-12-28
C01076,Customer 1076,21.0,Mombasa,Wholesale,2025-05-23
C01077,Customer 1077,47.0,Kisumu,Business,2024-05-16
C01078,Customer 1078,28.0,Mombasa,Business,2024-06-23
C01079,Customer 1079,47.0,Eldoret,Wholesale,2024-10-15
C01080,Customer 1080,48.0,Nairobi,Consumer,2025-04-25
C01081,Customer 1081,41.0,Nairobi,Wholesale,2024-01-19
C01082,Customer 1082,26.0,Kisumu,Consumer,2024-07-13
C01083,Customer 1083,20.0,Nakuru,Business,2024-11-25
C01084,Customer 1084,68.0,Kisumu,Business,2024-06-23
C01085,Customer 1085,48.0,Nakuru,Consumer,2025-03-24
C01086,Customer 1086,57.0,Mombasa,Business,2024-12-19
C01087,Customer 1087,54.0,Mombasa,Consumer,2025-05-13
C01088,Customer 1088,53.0,Eldoret,Consumer,2024-05-20
C01089,Customer 1089,41.0,Nakuru,Business,2024-04-02
C01090,Customer 1090,48.0,Eldoret,Consumer,2024-08-26
C01091,Customer 1091,23.0,Nairobi,Wholesale,2024-07-23
C01092,Customer 1092,19.0,Nakuru,Wholesale,2025-07-13
C01093,Customer 1093,37.0,Kisumu,Business,2025-03-08
C01094,Customer 1094,45.0,Nairobi,Business,2024-09-01
C01095,Customer 1095,28.0,Nairobi,Consumer,2024-11-12
C01096,Customer 1096,21.0,Kisumu,Consumer,2024-10-21
C01097,Customer 1097,32.0,Nairobi,Consumer,2025-10-01
C01098,Customer 1098,23.0,Nakuru,Consumer,2024-10-08
C01099,Customer 1099,66.0,Eldoret,Wholesale,2024-01-17
C01100,Customer 1100,47.0,Nairobi,Wholesale,2024-03-11
C01101,Customer 1101,55.0,Nakuru,Business,2024-09-25
C01102,Customer 1102,68.0,Mombasa,Consumer,2024-11-20
C01103,Customer 1103,19.0,Nakuru,Consumer,2024-10-31
C01104,Customer 1104,32.0,Eldoret,Business,2025-03-26
C01105,Customer 1105,28.0,Nakuru,Consumer,2024-01-07
C01106,Customer 1106,25.0,Kisumu,Consumer,2024-11-09
C01107,Customer 1107,43.0,Eldoret,Consumer,2024-04-12
C01108,Customer 1108,68.0,Mombasa,Consumer,2024-07-11
C01109,Customer 1109,62.0,Kisumu,Consumer,2025-07-27
C01110,Customer 1110,61.0,Nakuru,Business,2025-06-12
C01111,Customer 1111,22.0,Eldoret,Consumer,2024-06-19
C01112,Customer 1112,23.0,Mombasa,Business,2025-06-20
C01113,Customer 1113,43.0,Kisumu,Consumer,2024-09-07
C01114,Customer 1114,21.0,Mombasa,Wholesale,2025-01-21
C01115,Customer 1115,36.0,Nakuru,Wholesale,2024-07-25
C01116,Customer 1116,37.0,Mombasa,Wholesale,2025-06-24
C01117,Customer 1117,50.0,Nairobi,Wholesale,2025-09-20
C01118,Customer 1118,37.0,Kisumu,Business,2025-02-19
C01119,Customer 1119,66.0,Mombasa,Business,2025-01-14
C01120,Customer 1120,29.0,Nakuru,Consumer,2024-05-23
C01121,Customer 1121,64.0,Nakuru,Wholesale,2024-01-25
C01122,Customer 1122,18.0,Mombasa,Business,2025-10-29
C01123,Customer 1123,43.0,Nakuru,Consumer,2024-03-13
C01124,Customer 1124,31.0,Eldoret,Consumer,2025-09-23
C01125,Customer 1125,55.0,Eldoret,Business,2024-04-02
C01126,Customer 1126,54.0,Eldoret,Wholesale,2025-05-19
C01127,Customer 1127,28.0,Nairobi,Consumer,2025-08-20
C01128,Customer 1128,53.0,Mombasa,Wholesale,2024-12-01
C01129,Customer 1129,30.0,Nairobi,Wholesale,2025-02-28
C01130,Customer 1130,60.0,Nakuru,Wholesale,2025-05-13
C01131,Customer 1131,20.0,Nairobi,Consumer,2024-12-29
C01132,Customer 1132,50.0,Nakuru,Wholesale,2025-09-21
C01133,Customer 1133,23.0,Nakuru,Consumer,2024-07-17
C01134,Customer 1134,67.0,Kisumu,Wholesale,2025-12-18
C01135,Customer 1135,27.0,Eldoret,Consumer,2025-02-16
C01136,Customer 1136,22.0,Nakuru,Wholesale,2024-12-04
C01137,Customer 1137,40.0,Kisumu,Business,2025-10-20
C01138,Customer 1138,27.0,Eldoret,Wholesale,2025-03-04
C01139,Customer 1139,61.0,Nakuru,Wholesale,2024-05-18
C01140,Customer 1140,19.0,Nakuru,Consumer,2025-11-23
C01141,Customer 1141,30.0,Nairobi,Consumer,2025-06-25
C01142,Customer 1142,57.0,Nairobi,Wholesale,2024-02-26
C01143,Customer 1143,19.0,Eldoret,Business,2024-08-19
C01144,Customer 1144,37.0,Nakuru,Business,2025-10-19
C01145,Customer 1145,18.0,Mombasa,Consumer,2025-03-10
C01146,Customer 1146,54.0,Nairobi,Business,2025-01-18
C01147,Customer 1147,26.0,Eldoret,Wholesale,2025-07-13
C01148,Customer 1148,34.0,Nakuru,Consumer,2024-07-12
C01149,Customer 1149,26.0,Nakuru,Wholesale,2025-10-09
C01150,Customer 1150,28.0,Mombasa,Consumer,2025-06-17
C01151,Customer 1151,32.0,Eldoret,Consumer,2025-06-01
C01152,Customer 1152,41.0,Nakuru,Consumer,2025-12-16
C01153,Customer 1153,55.0,Nairobi,Consumer,2024-07-03
C01154,Customer 1154,52.0,Mombasa,Business,2024-10-18
C01155,Customer 1155,47.0,Eldoret,Wholesale,2024-11-30
C01156,Customer 1156,48.0,Mombasa,Wholesale,2024-04-25
C01157,Customer 1157,66.0,Nairobi,Wholesale,2024-02-18
C01158,Customer 1158,22.0,Eldoret,Consumer,2025-11-15
C01159,Customer 1159,61.0,Mombasa,Business,2024-03-22
C01160,Customer 1160,67.0,Kisumu,Wholesale,2024-11-28
C01161,Customer 1161,31.0,Nairobi,Business,2025-07-10
C01162,Customer 1162,70.0,Nairobi,Consumer,2024-11-30
C01163,Customer 1163,28.0,Nairobi,Wholesale,2025-06-15
C01164,Customer 1164,26.0,Kisumu,Business,2024-08-08
C01165,Customer 1165,51.0,Kisumu,Consumer,2025-09-26
C01166,Customer 1166,29.0,Nakuru,Business,2024-11-18
C01167,Customer 1167,52.0,Mombasa,Wholesale,2024-01-03
C01168,Customer 1168,52.0,Nakuru,Wholesale,2025-11-24
C01169,Customer 1169,18.0,Mombasa,Consumer,2024-07-24
C01170,Customer 1170,57.0,Kisumu,Consumer,2024-02-09
C01171,Customer 1171,39.0,Kisumu,Consumer,2024-02-28
C01172,Customer 1172,46.0,Nakuru,Business,2025-07-27
C01173,Customer 1173,25.0,Eldoret,Business,2025-10-05
C01174,Customer 1174,28.0,Nakuru,Business,2025-05-21
C01175,Customer 1175,58.0,Mombasa,Consumer,2025-07-25
C01176,Customer 1176,54.0,Nakuru,Wholesale,2024-05-01
C01177,Customer 1177,31.0,Nairobi,Wholesale,2025-04-23
C01178,Customer 1178,47.0,Mombasa,Business,2025-09-10
C01179,Customer 1179,52.0,Mombasa,Business,2024-04-05
C01180,Customer 1180,38.0,Eldoret,Wholesale,2025-02-17
C01181,Customer 1181,54.0,Kisumu,Wholesale,2024-08-22
C01182,Customer 1182,22.0,Mombasa,Business,2024-03-02
C01183,Customer 1183,36.0,Kisumu,Business,2024-09-12
C01184,Customer 1184,31.0,Nakuru,Wholesale,2025-07-14
C01185,Customer 1185,43.0,Nairobi,Consumer,2024-12-13
C01186,Customer 1186,21.0,Eldoret,Business,2025-11-01
C01187,Customer 1187,42.0,Kisumu,Wholesale,2024-05-03
C01188,Customer 1188,62.0,Mombasa,Wholesale,2025-04-26
C01189,Customer 1189,59.0,Kisumu,Wholesale,2024-11-12
C01190,Customer 1190,42.0,Mombasa,Wholesale,2025-05-18
C01191,Customer 1191,35.0,Kisumu,Consumer,2025-12-19
C01192,Customer 1192,57.0,Mombasa,Wholesale,2024-02-17
C01193,Customer 1193,25.0,Nakuru,Business,2025-02-12
C01194,Customer 1194,56.0,Mombasa,Consumer,2024-05-15
C01195,Customer 1195,57.0,Mombasa,Wholesale,2024-07-19
C01196,Customer 1196,31.0,Nairobi,Consumer,2024-09-06
C01197,Customer 1197,49.0,Mombasa,Business,2024-11-09
C01198,Customer 1198,68.0,Nairobi,Wholesale,2025-01-02
C01199,Customer 1199,55.0,Eldoret,Business,2025-03-04
C01200,Customer 1200,50.0,Nairobi,Wholesale,2025-04-24
C00101,Customer 0101,62.0,Mombasa,Business,2024-08-02
C00251,Customer 0251,28.0,Nairobi,Wholesale,2024-02-18
